"county","precinct","district","office","party","candidate","votes"
"Butler","11",NA,"President","GRE","Jill Stein",3
"Butler","13",NA,"President","GRE","Jill Stein",1
"Butler","15",NA,"President","GRE","Jill Stein",2
"Butler","18",NA,"President","GRE","Jill Stein",1
"Butler","19",NA,"President","GRE","Jill Stein",4
"Butler","20",NA,"President","GRE","Jill Stein",3
"Butler","early votes",NA,"President","GRE","Jill Stein",2
"Butler","total",NA,"President","GRE","Jill Stein",27
"Butler","1",NA,"President","","Write-ins",2
"Butler","3",NA,"President","","Write-ins",7
"Butler","5",NA,"President","","Write-ins",4
"Butler","7",NA,"President","","Write-ins",2
"Butler","9",NA,"President","","Write-ins",10
"Butler","11",NA,"President","","Write-ins",0
"Butler","13",NA,"President","","Write-ins",0
"Butler","15",NA,"President","","Write-ins",2
"Butler","18",NA,"President","","Write-ins",6
"Butler","19",NA,"President","","Write-ins",10
"Butler","20",NA,"President","","Write-ins",5
"Butler","early votes",NA,"President","","Write-ins",7
"Butler","total",NA,"President","","Write-ins",55
"Butler","1",23,"State Legislature","","Bruce Bostelman",185
"Butler","3",23,"State Legislature","","Bruce Bostelman",300
"Butler","5",23,"State Legislature","","Bruce Bostelman",162
"Butler","7",23,"State Legislature","","Bruce Bostelman",164
"Butler","9",23,"State Legislature","","Bruce Bostelman",270
"Butler","11",23,"State Legislature","","Bruce Bostelman",136
"Butler","13",23,"State Legislature","","Bruce Bostelman",135
"Butler","15",23,"State Legislature","","Bruce Bostelman",225
"Butler","18",23,"State Legislature","","Bruce Bostelman",158
"Butler","19",23,"State Legislature","","Bruce Bostelman",209
"Butler","20",23,"State Legislature","","Bruce Bostelman",249
"Butler","early votes",23,"State Legislature","","Bruce Bostelman",279
"Butler","total",23,"State Legislature","","Bruce Bostelman",2472
"Butler","1",23,"State Legislature","","Jerry Johnson",92
"Butler","3",23,"State Legislature","","Jerry Johnson",148
"Butler","5",23,"State Legislature","","Jerry Johnson",105
"Butler","7",23,"State Legislature","","Jerry Johnson",63
"Butler","9",23,"State Legislature","","Jerry Johnson",83
"Butler","11",23,"State Legislature","","Jerry Johnson",73
"Butler","13",23,"State Legislature","","Jerry Johnson",67
"Butler","15",23,"State Legislature","","Jerry Johnson",58
"Butler","18",23,"State Legislature","","Jerry Johnson",105
"Butler","19",23,"State Legislature","","Jerry Johnson",111
"Butler","20",23,"State Legislature","","Jerry Johnson",124
"Butler","early votes",23,"State Legislature","","Jerry Johnson",185
"Butler","total",23,"State Legislature","","Jerry Johnson",1214
"Butler","1",23,"State Legislature","","Write-ins",1
"Butler","3",23,"State Legislature","","Write-ins",1
"Butler","5",23,"State Legislature","","Write-ins",0
"Butler","7",23,"State Legislature","","Write-ins",0
"Butler","9",23,"State Legislature","","Write-ins",0
"Butler","11",23,"State Legislature","","Write-ins",0
"Butler","13",23,"State Legislature","","Write-ins",0
"Butler","15",23,"State Legislature","","Write-ins",0
"Butler","18",23,"State Legislature","","Write-ins",1
"Butler","19",23,"State Legislature","","Write-ins",1
"Butler","20",23,"State Legislature","","Write-ins",0
"Butler","early votes",23,"State Legislature","","Write-ins",1
"Butler","total",23,"State Legislature","","Write-ins",5
"Butler","1",1,"U.S. House","DEM","Daniel M. Wik",51
"Butler","3",1,"U.S. House","DEM","Daniel M. Wik",69
"Butler","5",1,"U.S. House","DEM","Daniel M. Wik",36
"Butler","7",1,"U.S. House","DEM","Daniel M. Wik",24
"Butler","9",1,"U.S. House","DEM","Daniel M. Wik",46
"Butler","11",1,"U.S. House","DEM","Daniel M. Wik",30
"Butler","13",1,"U.S. House","DEM","Daniel M. Wik",29
"Butler","15",1,"U.S. House","DEM","Daniel M. Wik",53
"Butler","18",1,"U.S. House","DEM","Daniel M. Wik",40
"Butler","19",1,"U.S. House","DEM","Daniel M. Wik",50
"Butler","20",1,"U.S. House","DEM","Daniel M. Wik",44
"Butler","early votes",1,"U.S. House","DEM","Daniel M. Wik",101
"Butler","total",1,"U.S. House","DEM","Daniel M. Wik",573
"Butler","1",1,"U.S. House","REP","Jeff Fortenberry",239
"Butler","3",1,"U.S. House","REP","Jeff Fortenberry",410
"Butler","5",1,"U.S. House","REP","Jeff Fortenberry",249
"Butler","7",1,"U.S. House","REP","Jeff Fortenberry",208
"Butler","9",1,"U.S. House","REP","Jeff Fortenberry",302
"Butler","11",1,"U.S. House","REP","Jeff Fortenberry",174
"Butler","13",1,"U.S. House","REP","Jeff Fortenberry",188
"Butler","15",1,"U.S. House","REP","Jeff Fortenberry",228
"Butler","18",1,"U.S. House","REP","Jeff Fortenberry",228
"Butler","19",1,"U.S. House","REP","Jeff Fortenberry",275
"Butler","20",1,"U.S. House","REP","Jeff Fortenberry",338
"Butler","early votes",1,"U.S. House","REP","Jeff Fortenberry",392
"Butler","total",1,"U.S. House","REP","Jeff Fortenberry",3231
"Butler","1",1,"U.S. House","","Write-ins",0
"Butler","3",1,"U.S. House","","Write-ins",1
"Butler","5",1,"U.S. House","","Write-ins",0
"Butler","7",1,"U.S. House","","Write-ins",0
"Butler","9",1,"U.S. House","","Write-ins",0
"Butler","11",1,"U.S. House","","Write-ins",0
"Butler","13",1,"U.S. House","","Write-ins",0
"Butler","15",1,"U.S. House","","Write-ins",0
"Butler","18",1,"U.S. House","","Write-ins",1
"Butler","19",1,"U.S. House","","Write-ins",1
"Butler","20",1,"U.S. House","","Write-ins",2
"Butler","early votes",1,"U.S. House","","Write-ins",0
"Butler","total",1,"U.S. House","","Write-ins",5
