county,precinct,district,office,party,candidate,votes
Saunders,Early voters,NA,President,LIB,Johnson/Weld,68
Saunders,Valparaiso 1,NA,President,LIB,Johnson/Weld,16
Saunders,Weston 2,NA,President,LIB,Johnson/Weld,20
Saunders,Prague 3,NA,President,LIB,Johnson/Weld,17
Saunders,Malmo 4,NA,President,LIB,Johnson/Weld,14
Saunders,Ceresco 5,NA,President,LIB,Johnson/Weld,41
Saunders,Wahoo rural 6,NA,President,LIB,Johnson/Weld,23
Saunders,Wahoo ward 1 7,NA,President,LIB,Johnson/Weld,32
Saunders,Wahoo ward 2 8,NA,President,LIB,Johnson/Weld,24
Saunders,Wahoo ward 3 9,NA,President,LIB,Johnson/Weld,23
Saunders,Center 10,NA,President,LIB,Johnson/Weld,21
Saunders,Cedar Bluffs 11,NA,President,LIB,Johnson/Weld,29
Saunders,Marietta 12,NA,President,LIB,Johnson/Weld,18
Saunders,District 4 13,NA,President,LIB,Johnson/Weld,19
Saunders,Ashland ward 1 14,NA,President,LIB,Johnson/Weld,34
Saunders,Ashland ward 2 15,NA,President,LIB,Johnson/Weld,30
Saunders,Ashland rural 16,NA,President,LIB,Johnson/Weld,29
Saunders,Yutan 17,NA,President,LIB,Johnson/Weld,50
Saunders,Provisional ballots,NA,President,LIB,Johnson/Weld,7
Saunders,Early voters,NA,President,PET,Jill Stein,14
Saunders,Valparaiso 1,NA,President,PET,Jill Stein,7
Saunders,Weston 2,NA,President,PET,Jill Stein,3
Saunders,Prague 3,NA,President,PET,Jill Stein,4
Saunders,Malmo 4,NA,President,PET,Jill Stein,0
Saunders,Ceresco 5,NA,President,PET,Jill Stein,8
Saunders,Wahoo rural 6,NA,President,PET,Jill Stein,4
Saunders,Wahoo ward 1 7,NA,President,PET,Jill Stein,9
Saunders,Wahoo ward 2 8,NA,President,PET,Jill Stein,2
Saunders,Wahoo ward 3 9,NA,President,PET,Jill Stein,4
Saunders,Center 10,NA,President,PET,Jill Stein,2
Saunders,Cedar Bluffs 11,NA,President,PET,Jill Stein,9
Saunders,Marietta 12,NA,President,PET,Jill Stein,3
Saunders,District 4 13,NA,President,PET,Jill Stein,1
Saunders,Ashland ward 1 14,NA,President,PET,Jill Stein,3
Saunders,Ashland ward 2 15,NA,President,PET,Jill Stein,6
Saunders,Ashland rural 16,NA,President,PET,Jill Stein,6
Saunders,Yutan 17,NA,President,PET,Jill Stein,10
Saunders,Provisional ballots,NA,President,PET,Jill Stein,2
Saunders,Early voters,NA,President,NON,Write-ins,29
Saunders,Valparaiso 1,NA,President,NON,Write-ins,6
Saunders,Weston 2,NA,President,NON,Write-ins,7
Saunders,Prague 3,NA,President,NON,Write-ins,7
Saunders,Malmo 4,NA,President,NON,Write-ins,4
Saunders,Ceresco 5,NA,President,NON,Write-ins,12
Saunders,Wahoo rural 6,NA,President,NON,Write-ins,5
Saunders,Wahoo ward 1 7,NA,President,NON,Write-ins,10
Saunders,Wahoo ward 2 8,NA,President,NON,Write-ins,11
Saunders,Wahoo ward 3 9,NA,President,NON,Write-ins,17
Saunders,Center 10,NA,President,NON,Write-ins,5
Saunders,Cedar Bluffs 11,NA,President,NON,Write-ins,6
Saunders,Marietta 12,NA,President,NON,Write-ins,2
Saunders,District 4 13,NA,President,NON,Write-ins,12
Saunders,Ashland ward 1 14,NA,President,NON,Write-ins,4
Saunders,Ashland ward 2 15,NA,President,NON,Write-ins,10
Saunders,Ashland rural 16,NA,President,NON,Write-ins,12
Saunders,Yutan 17,NA,President,NON,Write-ins,11
Saunders,Provisional ballots,NA,President,NON,Write-ins,3
Saunders,Early voters,1,U.S. House,REP,Jeff Fortenberry,1090
Saunders,Valparaiso 1,1,U.S. House,REP,Jeff Fortenberry,465
Saunders,Weston 2,1,U.S. House,REP,Jeff Fortenberry,293
Saunders,Prague 3,1,U.S. House,REP,Jeff Fortenberry,330
Saunders,Malmo 4,1,U.S. House,REP,Jeff Fortenberry,219
Saunders,Ceresco 5,1,U.S. House,REP,Jeff Fortenberry,572
Saunders,Wahoo rural 6,1,U.S. House,REP,Jeff Fortenberry,321
Saunders,Wahoo ward 1 7,1,U.S. House,REP,Jeff Fortenberry,505
Saunders,Wahoo ward 2 8,1,U.S. House,REP,Jeff Fortenberry,407
Saunders,Wahoo ward 3 9,1,U.S. House,REP,Jeff Fortenberry,406
Saunders,Center 10,1,U.S. House,REP,Jeff Fortenberry,223
Saunders,Cedar Bluffs 11,1,U.S. House,REP,Jeff Fortenberry,471
Saunders,Marietta 12,1,U.S. House,REP,Jeff Fortenberry,289
Saunders,District 4 13,1,U.S. House,REP,Jeff Fortenberry,709
Saunders,Ashland ward 1 14,1,U.S. House,REP,Jeff Fortenberry,311
Saunders,Ashland ward 2 15,1,U.S. House,REP,Jeff Fortenberry,353
Saunders,Ashland rural 16,1,U.S. House,REP,Jeff Fortenberry,476
Saunders,Yutan 17,1,U.S. House,REP,Jeff Fortenberry,776
Saunders,Provisional ballots,1,U.S. House,REP,Jeff Fortenberry,71
Saunders,Early voters,1,U.S. House,DEM,Daniel M. Wik,429
Saunders,Valparaiso 1,1,U.S. House,DEM,Daniel M. Wik,141
Saunders,Weston 2,1,U.S. House,DEM,Daniel M. Wik,70
Saunders,Prague 3,1,U.S. House,DEM,Daniel M. Wik,66
Saunders,Malmo 4,1,U.S. House,DEM,Daniel M. Wik,41
Saunders,Ceresco 5,1,U.S. House,DEM,Daniel M. Wik,156
Saunders,Wahoo rural 6,1,U.S. House,DEM,Daniel M. Wik,46
Saunders,Wahoo ward 1 7,1,U.S. House,DEM,Daniel M. Wik,146
Saunders,Wahoo ward 2 8,1,U.S. House,DEM,Daniel M. Wik,94
Saunders,Wahoo ward 3 9,1,U.S. House,DEM,Daniel M. Wik,114
Saunders,Center 10,1,U.S. House,DEM,Daniel M. Wik,47
Saunders,Cedar Bluffs 11,1,U.S. House,DEM,Daniel M. Wik,119
Saunders,Marietta 12,1,U.S. House,DEM,Daniel M. Wik,59
Saunders,District 4 13,1,U.S. House,DEM,Daniel M. Wik,143
Saunders,Ashland ward 1 14,1,U.S. House,DEM,Daniel M. Wik,121
Saunders,Ashland ward 2 15,1,U.S. House,DEM,Daniel M. Wik,105
Saunders,Ashland rural 16,1,U.S. House,DEM,Daniel M. Wik,128
Saunders,Yutan 17,1,U.S. House,DEM,Daniel M. Wik,163
Saunders,Provisional ballots,1,U.S. House,DEM,Daniel M. Wik,15
Saunders,Early voters,1,U.S. House,NON,Write-ins,3
Saunders,Valparaiso 1,1,U.S. House,NON,Write-ins,1
Saunders,Weston 2,1,U.S. House,NON,Write-ins,2
Saunders,Prague 3,1,U.S. House,NON,Write-ins,0
Saunders,Malmo 4,1,U.S. House,NON,Write-ins,1
Saunders,Ceresco 5,1,U.S. House,NON,Write-ins,1
Saunders,Wahoo rural 6,1,U.S. House,NON,Write-ins,2
Saunders,Wahoo ward 1 7,1,U.S. House,NON,Write-ins,0
Saunders,Wahoo ward 2 8,1,U.S. House,NON,Write-ins,0
Saunders,Wahoo ward 3 9,1,U.S. House,NON,Write-ins,2
Saunders,Center 10,1,U.S. House,NON,Write-ins,2
Saunders,Cedar Bluffs 11,1,U.S. House,NON,Write-ins,0
Saunders,Marietta 12,1,U.S. House,NON,Write-ins,0
Saunders,District 4 13,1,U.S. House,NON,Write-ins,3
Saunders,Ashland ward 1 14,1,U.S. House,NON,Write-ins,3
Saunders,Ashland ward 2 15,1,U.S. House,NON,Write-ins,3
Saunders,Ashland rural 16,1,U.S. House,NON,Write-ins,1
Saunders,Yutan 17,1,U.S. House,NON,Write-ins,4
Saunders,Provisional ballots,1,U.S. House,NON,Write-ins,0
