"county","precinct","district","office","party","candidate","votes"
"Saline","Friend 2",NA,"President","LIB","Gary Johnson",16
"Saline","Friend 2",NA,"President","","Jill Stein",0
"Saline","Friend 2",NA,"President","","Write-ins",1
"Saline","Friend 2",3,"U.S. House","REP","Adrian Smith",262
"Saline","Friend 2",3,"U.S. House","","Write-ins",5
"Saline","Wilber 1",NA,"Ballots Cast","","",456
"Saline","Wilber 1",NA,"President","REP","Donald J. Trump",287
"Saline","Wilber 1",NA,"President","DEM","Hillary Clinton",126
"Saline","Wilber 1",NA,"President","LIB","Gary Johnson",25
"Saline","Wilber 1",NA,"President","","Jill Stein",2
"Saline","Wilber 1",NA,"President","","Write-ins",5
"Saline","Wilber 1",3,"U.S. House","REP","Adrian Smith",350
"Saline","Wilber 1",3,"U.S. House","","Write-ins",5
"Saline","Wilber 2",NA,"Ballots Cast","","",361
"Saline","Wilber 2",NA,"President","REP","Donald J. Trump",249
"Saline","Wilber 2",NA,"President","DEM","Hillary Clinton",85
"Saline","Wilber 2",NA,"President","LIB","Gary Johnson",19
"Saline","Wilber 2",NA,"President","","Jill Stein",3
"Saline","Wilber 2",NA,"President","","Write-ins",3
"Saline","Wilber 2",3,"U.S. House","REP","Adrian Smith",282
"Saline","Wilber 2",3,"U.S. House","","Write-ins",3
"Saline","South Fork",NA,"Ballots Cast","","",160
"Saline","South Fork",NA,"President","REP","Donald J. Trump",117
"Saline","South Fork",NA,"President","DEM","Hillary Clinton",29
"Saline","South Fork",NA,"President","LIB","Gary Johnson",7
"Saline","South Fork",NA,"President","","Jill Stein",3
"Saline","South Fork",NA,"President","","Write-ins",2
"Saline","South Fork",3,"U.S. House","REP","Adrian Smith",120
"Saline","South Fork",3,"U.S. House","","Write-ins",3
"Saline","Olive",NA,"Ballots Cast","","",156
"Saline","Olive",NA,"President","REP","Donald J. Trump",93
"Saline","Olive",NA,"President","DEM","Hillary Clinton",47
"Saline","Olive",NA,"President","LIB","Gary Johnson",9
"Saline","Olive",NA,"President","","Jill Stein",1
"Saline","Olive",NA,"President","","Write-ins",4
"Saline","Olive",3,"U.S. House","REP","Adrian Smith",124
"Saline","Olive",3,"U.S. House","","Write-ins",2
"Saline","DeWitt",NA,"Ballots Cast","","",334
"Saline","DeWitt",NA,"President","REP","Donald J. Trump",215
"Saline","DeWitt",NA,"President","DEM","Hillary Clinton",86
"Saline","DeWitt",NA,"President","LIB","Gary Johnson",21
"Saline","DeWitt",NA,"President","","Jill Stein",6
"Saline","DeWitt",NA,"President","","Write-ins",4
"Saline","DeWitt",3,"U.S. House","REP","Adrian Smith",284
"Saline","DeWitt",3,"U.S. House","","Write-ins",2
