"county","precinct","district","office","party","candidate","votes"
"Fillmore","Absentee",NA,"President","","Jill Stein",3
"Fillmore","Total",NA,"President","","Jill Stein",21
"Fillmore","Exeter 101",NA,"President","","Write-ins",4
"Fillmore","Fairmont 102",NA,"President","","Write-ins",2
"Fillmore","West Blue/Grafton/Bennett 103",NA,"President","","Write-ins",NA
"Fillmore","South Geneva & Geneva 104",NA,"President","","Write-ins",3
"Fillmore","North Geneva 105",NA,"President","","Write-ins",7
"Fillmore","Madison 107",NA,"President","","Write-ins",1
"Fillmore","Liberty/Glengary/Franklin 108",NA,"President","","Write-ins",1
"Fillmore","Chelsea/Stanton/Belle Prairie 109",NA,"President","","Write-ins",NA
"Fillmore","Momence/Bryant/Hamilton 110",NA,"President","","Write-ins",2
"Fillmore","Absentee",NA,"President","","Write-ins",6
"Fillmore","Total",NA,"President","","Write-ins",26
"Fillmore","Exeter 101",3,"U.S. House","REP","Adrian Smith",244
"Fillmore","Fairmont 102",3,"U.S. House","REP","Adrian Smith",222
"Fillmore","West Blue/Grafton/Bennett 103",3,"U.S. House","REP","Adrian Smith",170
"Fillmore","South Geneva & Geneva 104",3,"U.S. House","REP","Adrian Smith",352
"Fillmore","North Geneva 105",3,"U.S. House","REP","Adrian Smith",313
"Fillmore","Madison 107",3,"U.S. House","REP","Adrian Smith",209
"Fillmore","Liberty/Glengary/Franklin 108",3,"U.S. House","REP","Adrian Smith",230
"Fillmore","Chelsea/Stanton/Belle Prairie 109",3,"U.S. House","REP","Adrian Smith",147
"Fillmore","Momence/Bryant/Hamilton 110",3,"U.S. House","REP","Adrian Smith",262
"Fillmore","Absentee",3,"U.S. House","REP","Adrian Smith",377
"Fillmore","Total",3,"U.S. House","REP","Adrian Smith",2526
"Fillmore","Exeter 101",3,"U.S. House","","Write-ins",4
"Fillmore","Fairmont 102",3,"U.S. House","","Write-ins",3
"Fillmore","West Blue/Grafton/Bennett 103",3,"U.S. House","","Write-ins",4
"Fillmore","South Geneva & Geneva 104",3,"U.S. House","","Write-ins",3
"Fillmore","North Geneva 105",3,"U.S. House","","Write-ins",3
"Fillmore","Madison 107",3,"U.S. House","","Write-ins",4
"Fillmore","Liberty/Glengary/Franklin 108",3,"U.S. House","","Write-ins",2
"Fillmore","Chelsea/Stanton/Belle Prairie 109",3,"U.S. House","","Write-ins",2
"Fillmore","Momence/Bryant/Hamilton 110",3,"U.S. House","","Write-ins",1
"Fillmore","Absentee",3,"U.S. House","","Write-ins",10
"Fillmore","Total",3,"U.S. House","","Write-ins",36
