"county","precinct","district","office","party","candidate","votes"
"Phelps","Rockfalls-Industry",3,"U.S. House","","Over Votes",0
"Phelps","Rockfalls-Industry",3,"U.S. House","","Under Votes",10
"Phelps","Laird",NA,"Registered Voters","","",380
"Phelps","Laird",NA,"Ballots Cast","","",251
"Phelps","Laird",NA,"President","REP","Donald J. Trump",227
"Phelps","Laird",NA,"President","DEM","Hillary Clinton",15
"Phelps","Laird",NA,"President","LIB","Gary Johnson",5
"Phelps","Laird",NA,"President","","Jill Stein",0
"Phelps","Laird",NA,"President","","Write-ins",1
"Phelps","Laird",NA,"President","","Over Votes",0
"Phelps","Laird",NA,"President","","Under Votes",3
"Phelps","Laird",3,"U.S. House","","Adrian Smith",222
"Phelps","Laird",3,"U.S. House","","Write-ins",4
"Phelps","Laird",3,"U.S. House","","Over Votes",0
"Phelps","Laird",3,"U.S. House","","Under Votes",25
"Phelps","Bertrand",NA,"Registered Voters","","",483
"Phelps","Bertrand",NA,"Ballots Cast","","",329
"Phelps","Bertrand",NA,"President","REP","Donald J. Trump",265
"Phelps","Bertrand",NA,"President","DEM","Hillary Clinton",50
"Phelps","Bertrand",NA,"President","LIB","Gary Johnson",8
"Phelps","Bertrand",NA,"President","","Jill Stein",0
"Phelps","Bertrand",NA,"President","","Write-ins",3
"Phelps","Bertrand",NA,"President","","Over Votes",1
"Phelps","Bertrand",NA,"President","","Under Votes",2
"Phelps","Bertrand",3,"U.S. House","","Adrian Smith",294
"Phelps","Bertrand",3,"U.S. House","","Write-ins",7
"Phelps","Bertrand",3,"U.S. House","","Over Votes",0
"Phelps","Bertrand",3,"U.S. House","","Under Votes",28
"Phelps","Ward 1",NA,"Registered Voters","","",856
"Phelps","Ward 1",NA,"Ballots Cast","","",451
"Phelps","Ward 1",NA,"President","REP","Donald J. Trump",357
"Phelps","Ward 1",NA,"President","DEM","Hillary Clinton",54
"Phelps","Ward 1",NA,"President","LIB","Gary Johnson",24
"Phelps","Ward 1",NA,"President","","Jill Stein",2
"Phelps","Ward 1",NA,"President","","Write-ins",6
"Phelps","Ward 1",NA,"President","","Over Votes",3
"Phelps","Ward 1",NA,"President","","Under Votes",5
"Phelps","Ward 1",3,"U.S. House","","Adrian Smith",394
"Phelps","Ward 1",3,"U.S. House","","Write-ins",5
"Phelps","Ward 1",3,"U.S. House","","Over Votes",1
"Phelps","Ward 1",3,"U.S. House","","Under Votes",51
"Phelps","Ward 2",NA,"Registered Voters","","",888
"Phelps","Ward 2",NA,"Ballots Cast","","",466
"Phelps","Ward 2",NA,"President","REP","Donald J. Trump",362
"Phelps","Ward 2",NA,"President","DEM","Hillary Clinton",68
"Phelps","Ward 2",NA,"President","LIB","Gary Johnson",25
"Phelps","Ward 2",NA,"President","","Jill Stein",1
"Phelps","Ward 2",NA,"President","","Write-ins",7
"Phelps","Ward 2",NA,"President","","Over Votes",1
"Phelps","Ward 2",NA,"President","","Under Votes",2
"Phelps","Ward 2",3,"U.S. House","","Adrian Smith",403
"Phelps","Ward 2",3,"U.S. House","","Write-ins",8
"Phelps","Ward 2",3,"U.S. House","","Over Votes",0
"Phelps","Ward 2",3,"U.S. House","","Under Votes",55
"Phelps","Ward 3",NA,"Registered Voters","","",934
"Phelps","Ward 3",NA,"Ballots Cast","","",520
"Phelps","Ward 3",NA,"President","REP","Donald J. Trump",405
"Phelps","Ward 3",NA,"President","DEM","Hillary Clinton",71
"Phelps","Ward 3",NA,"President","LIB","Gary Johnson",20
"Phelps","Ward 3",NA,"President","","Jill Stein",3
"Phelps","Ward 3",NA,"President","","Write-ins",13
"Phelps","Ward 3",NA,"President","","Over Votes",3
"Phelps","Ward 3",NA,"President","","Under Votes",5
"Phelps","Ward 3",3,"U.S. House","","Adrian Smith",460
"Phelps","Ward 3",3,"U.S. House","","Write-ins",6
"Phelps","Ward 3",3,"U.S. House","","Over Votes",1
"Phelps","Ward 3",3,"U.S. House","","Under Votes",53
"Phelps","Ward 4",NA,"Registered Voters","","",1087
"Phelps","Ward 4",NA,"Ballots Cast","","",579
"Phelps","Ward 4",NA,"President","REP","Donald J. Trump",479
"Phelps","Ward 4",NA,"President","DEM","Hillary Clinton",60
"Phelps","Ward 4",NA,"President","LIB","Gary Johnson",22
"Phelps","Ward 4",NA,"President","","Jill Stein",5
"Phelps","Ward 4",NA,"President","","Write-ins",8
"Phelps","Ward 4",NA,"President","","Over Votes",2
"Phelps","Ward 4",NA,"President","","Under Votes",3
"Phelps","Ward 4",3,"U.S. House","","Adrian Smith",507
"Phelps","Ward 4",3,"U.S. House","","Write-ins",8
"Phelps","Ward 4",3,"U.S. House","","Over Votes",1
"Phelps","Ward 4",3,"U.S. House","","Under Votes",63
"Phelps","Absentee",NA,"Ballots Cast","","",1008
"Phelps","Absentee",NA,"President","REP","Donald J. Trump",763
"Phelps","Absentee",NA,"President","DEM","Hillary Clinton",173
"Phelps","Absentee",NA,"President","LIB","Gary Johnson",45
"Phelps","Absentee",NA,"President","","Jill Stein",3
"Phelps","Absentee",NA,"President","","Write-ins",12
"Phelps","Absentee",NA,"President","","Over Votes",5
"Phelps","Absentee",NA,"President","","Under Votes",7
"Phelps","Absentee",3,"U.S. House","","Adrian Smith",846
"Phelps","Absentee",3,"U.S. House","","Write-ins",18
"Phelps","Absentee",3,"U.S. House","","Over Votes",0
"Phelps","Absentee",3,"U.S. House","","Under Votes",144
