"county","precinct","district","office","party","candidate","votes"
"Red Willow","W-2 P-2",NA,"President","PET","Jill Stein",1
"Red Willow","W-2 P-2",NA,"President",NA,"Write-ins",4
"Red Willow","W-2 P-2",3,"U.S. House","REP","Adrian Smith",350
"Red Willow","W-2 P-2",3,"U.S. House","REP","Write-ins",8
"Red Willow","W-3 P-1",NA,"President","REP","Donald J. Trump",254
"Red Willow","W-3 P-1",NA,"President","DEM","Hillary Clinton",49
"Red Willow","W-3 P-1",NA,"President","LIB","Johnson/Weld",14
"Red Willow","W-3 P-1",NA,"President","PET","Jill Stein",2
"Red Willow","W-3 P-1",NA,"President",NA,"Write-ins",8
"Red Willow","W-3 P-1",3,"U.S. House","REP","Adrian Smith",291
"Red Willow","W-3 P-1",3,"U.S. House","REP","Write-ins",5
"Red Willow","W-3 P-3",NA,"President","REP","Donald J. Trump",249
"Red Willow","W-3 P-3",NA,"President","DEM","Hillary Clinton",46
"Red Willow","W-3 P-3",NA,"President","LIB","Johnson/Weld",15
"Red Willow","W-3 P-3",NA,"President","PET","Jill Stein",0
"Red Willow","W-3 P-3",NA,"President",NA,"Write-ins",0
"Red Willow","W-3 P-3",3,"U.S. House","REP","Adrian Smith",283
"Red Willow","W-3 P-3",3,"U.S. House","REP","Write-ins",1
"Red Willow","W-4 P-1",NA,"President","REP","Donald J. Trump",335
"Red Willow","W-4 P-1",NA,"President","DEM","Hillary Clinton",50
"Red Willow","W-4 P-1",NA,"President","LIB","Johnson/Weld",13
"Red Willow","W-4 P-1",NA,"President","PET","Jill Stein",3
"Red Willow","W-4 P-1",NA,"President",NA,"Write-ins",5
"Red Willow","W-4 P-1",3,"U.S. House","REP","Adrian Smith",375
"Red Willow","W-4 P-1",3,"U.S. House","REP","Write-ins",3
"Red Willow","Early Voters",NA,"President","REP","Donald J. Trump",773
"Red Willow","Early Voters",NA,"President","DEM","Hillary Clinton",171
"Red Willow","Early Voters",NA,"President","LIB","Johnson/Weld",33
"Red Willow","Early Voters",NA,"President","PET","Jill Stein",3
"Red Willow","Early Voters",NA,"President",NA,"Write-ins",9
"Red Willow","Early Voters",3,"U.S. House","REP","Adrian Smith",828
"Red Willow","Early Voters",3,"U.S. House","REP","Write-ins",22
"Red Willow","Provisional",NA,"President","REP","Donald J. Trump",46
"Red Willow","Provisional",NA,"President","DEM","Hillary Clinton",7
"Red Willow","Provisional",NA,"President","LIB","Johnson/Weld",6
"Red Willow","Provisional",NA,"President","PET","Jill Stein",0
"Red Willow","Provisional",NA,"President",NA,"Write-ins",0
"Red Willow","Provisional",3,"U.S. House","REP","Adrian Smith",50
"Red Willow","Provisional",3,"U.S. House","REP","Write-ins",1
