"county","precinct","district","office","party","candidate","votes"
"Madison","Norfolk 1-2",NA,"President","LIB","Gary Johnson",34
"Madison","Norfolk 1-3",NA,"President","LIB","Gary Johnson",27
"Madison","Norfolk 2-1",NA,"President","LIB","Gary Johnson",39
"Madison","Norfolk 2-2",NA,"President","LIB","Gary Johnson",36
"Madison","Norfolk 2-3",NA,"President","LIB","Gary Johnson",40
"Madison","Norfolk 3-1",NA,"President","LIB","Gary Johnson",41
"Madison","Norfolk 3-2",NA,"President","LIB","Gary Johnson",41
"Madison","Norfolk 3-3",NA,"President","LIB","Gary Johnson",29
"Madison","Norfolk 4-1",NA,"President","LIB","Gary Johnson",24
"Madison","Norfolk 4-2",NA,"President","LIB","Gary Johnson",31
"Madison","Norfolk 4-3",NA,"President","LIB","Gary Johnson",34
"Madison","Norfolk",NA,"President","LIB","Gary Johnson",15
"Madison","Valley",NA,"President","LIB","Gary Johnson",4
"Madison","Meadow-Jefferson-Grove-Highland",NA,"President","LIB","Gary Johnson",25
"Madison","Tilden 2nd Ward",NA,"President","LIB","Gary Johnson",18
"Madison","Battle Creek City",NA,"President","LIB","Gary Johnson",33
"Madison","Warnerville",NA,"President","LIB","Gary Johnson",10
"Madison","Union-Madison",NA,"President","LIB","Gary Johnson",2
"Madison","Fairview-Kalamazoo-Green Garden",NA,"President","LIB","Gary Johnson",5
"Madison","Schoolcraft-Emerick-Shell Creek-Newman Grove",NA,"President","LIB","Gary Johnson",20
"Madison","Madison City",NA,"President","LIB","Gary Johnson",24
"Madison","Early",NA,"President","LIB","Gary Johnson",106
"Madison","Total",NA,"President","LIB","Gary Johnson",669
"Madison","Norfolk 1-1",NA,"President","","Jill Stein",9
"Madison","Norfolk 1-2",NA,"President","","Jill Stein",6
"Madison","Norfolk 1-3",NA,"President","","Jill Stein",6
"Madison","Norfolk 2-1",NA,"President","","Jill Stein",5
"Madison","Norfolk 2-2",NA,"President","","Jill Stein",2
"Madison","Norfolk 2-3",NA,"President","","Jill Stein",6
"Madison","Norfolk 3-1",NA,"President","","Jill Stein",8
"Madison","Norfolk 3-2",NA,"President","","Jill Stein",10
"Madison","Norfolk 3-3",NA,"President","","Jill Stein",5
"Madison","Norfolk 4-1",NA,"President","","Jill Stein",8
"Madison","Norfolk 4-2",NA,"President","","Jill Stein",6
"Madison","Norfolk 4-3",NA,"President","","Jill Stein",6
"Madison","Norfolk",NA,"President","","Jill Stein",5
"Madison","Valley",NA,"President","","Jill Stein",1
"Madison","Meadow-Jefferson-Grove-Highland",NA,"President","","Jill Stein",4
"Madison","Tilden 2nd Ward",NA,"President","","Jill Stein",1
"Madison","Battle Creek City",NA,"President","","Jill Stein",8
"Madison","Warnerville",NA,"President","","Jill Stein",0
"Madison","Union-Madison",NA,"President","","Jill Stein",2
"Madison","Fairview-Kalamazoo-Green Garden",NA,"President","","Jill Stein",0
"Madison","Schoolcraft-Emerick-Shell Creek-Newman Grove",NA,"President","","Jill Stein",2
"Madison","Madison City",NA,"President","","Jill Stein",10
"Madison","Early",NA,"President","","Jill Stein",16
"Madison","Total",NA,"President","","Jill Stein",126
"Madison","Norfolk 1-1",NA,"President","","Write-ins",6
"Madison","Norfolk 1-2",NA,"President","","Write-ins",5
"Madison","Norfolk 1-3",NA,"President","","Write-ins",8
"Madison","Norfolk 2-1",NA,"President","","Write-ins",17
"Madison","Norfolk 2-2",NA,"President","","Write-ins",11
"Madison","Norfolk 2-3",NA,"President","","Write-ins",27
"Madison","Norfolk 3-1",NA,"President","","Write-ins",8
"Madison","Norfolk 3-2",NA,"President","","Write-ins",16
"Madison","Norfolk 3-3",NA,"President","","Write-ins",8
"Madison","Norfolk 4-1",NA,"President","","Write-ins",5
"Madison","Norfolk 4-2",NA,"President","","Write-ins",7
"Madison","Norfolk 4-3",NA,"President","","Write-ins",10
"Madison","Norfolk",NA,"President","","Write-ins",7
"Madison","Valley",NA,"President","","Write-ins",10
"Madison","Meadow-Jefferson-Grove-Highland",NA,"President","","Write-ins",8
"Madison","Tilden 2nd Ward",NA,"President","","Write-ins",4
"Madison","Battle Creek City",NA,"President","","Write-ins",8
"Madison","Warnerville",NA,"President","","Write-ins",3
"Madison","Union-Madison",NA,"President","","Write-ins",2
"Madison","Fairview-Kalamazoo-Green Garden",NA,"President","","Write-ins",4
"Madison","Schoolcraft-Emerick-Shell Creek-Newman Grove",NA,"President","","Write-ins",2
"Madison","Madison City",NA,"President","","Write-ins",4
"Madison","Early",NA,"President","","Write-ins",37
"Madison","Total",NA,"President","","Write-ins",217
"Madison","Norfolk 1-1",1,"U.S. House","REP","Jeff Fortenberry",597
"Madison","Norfolk 1-2",1,"U.S. House","REP","Jeff Fortenberry",450
"Madison","Norfolk 1-3",1,"U.S. House","REP","Jeff Fortenberry",424
"Madison","Norfolk 2-1",1,"U.S. House","REP","Jeff Fortenberry",892
"Madison","Norfolk 2-2",1,"U.S. House","REP","Jeff Fortenberry",764
"Madison","Norfolk 2-3",1,"U.S. House","REP","Jeff Fortenberry",711
"Madison","Norfolk 3-1",1,"U.S. House","REP","Jeff Fortenberry",438
"Madison","Norfolk 3-2",1,"U.S. House","REP","Jeff Fortenberry",389
"Madison","Norfolk 3-3",1,"U.S. House","REP","Jeff Fortenberry",527
"Madison","Norfolk 4-1",1,"U.S. House","REP","Jeff Fortenberry",308
"Madison","Norfolk 4-2",1,"U.S. House","REP","Jeff Fortenberry",509
"Madison","Norfolk 4-3",1,"U.S. House","REP","Jeff Fortenberry",392
"Madison","Norfolk",1,"U.S. House","REP","Jeff Fortenberry",496
"Madison","Valley",1,"U.S. House","REP","Jeff Fortenberry",424
"Madison","Meadow-Jefferson-Grove-Highland",1,"U.S. House","REP","Jeff Fortenberry",383
"Madison","Tilden 2nd Ward",1,"U.S. House","REP","Jeff Fortenberry",213
"Madison","Battle Creek City",1,"U.S. House","REP","Jeff Fortenberry",615
"Madison","Warnerville",1,"U.S. House","REP","Jeff Fortenberry",179
"Madison","Union-Madison",1,"U.S. House","REP","Jeff Fortenberry",163
"Madison","Fairview-Kalamazoo-Green Garden",1,"U.S. House","REP","Jeff Fortenberry",184
"Madison","Schoolcraft-Emerick-Shell Creek-Newman Grove",1,"U.S. House","REP","Jeff Fortenberry",356
"Madison","Madison City",1,"U.S. House","REP","Jeff Fortenberry",391
"Madison","Early",1,"U.S. House","REP","Jeff Fortenberry",1531
"Madison","Total",1,"U.S. House","REP","Jeff Fortenberry",11336
"Madison","Norfolk 1-1",1,"U.S. House","DEM","Daniel Wik",132
"Madison","Norfolk 1-2",1,"U.S. House","DEM","Daniel Wik",140
"Madison","Norfolk 1-3",1,"U.S. House","DEM","Daniel Wik",115
"Madison","Norfolk 2-1",1,"U.S. House","DEM","Daniel Wik",170
"Madison","Norfolk 2-2",1,"U.S. House","DEM","Daniel Wik",125
"Madison","Norfolk 2-3",1,"U.S. House","DEM","Daniel Wik",140
"Madison","Norfolk 3-1",1,"U.S. House","DEM","Daniel Wik",156
"Madison","Norfolk 3-2",1,"U.S. House","DEM","Daniel Wik",126
"Madison","Norfolk 3-3",1,"U.S. House","DEM","Daniel Wik",130
"Madison","Norfolk 4-1",1,"U.S. House","DEM","Daniel Wik",120
"Madison","Norfolk 4-2",1,"U.S. House","DEM","Daniel Wik",125
"Madison","Norfolk 4-3",1,"U.S. House","DEM","Daniel Wik",144
"Madison","Norfolk",1,"U.S. House","DEM","Daniel Wik",71
"Madison","Valley",1,"U.S. House","DEM","Daniel Wik",55
"Madison","Meadow-Jefferson-Grove-Highland",1,"U.S. House","DEM","Daniel Wik",73
"Madison","Tilden 2nd Ward",1,"U.S. House","DEM","Daniel Wik",26
"Madison","Battle Creek City",1,"U.S. House","DEM","Daniel Wik",108
"Madison","Warnerville",1,"U.S. House","DEM","Daniel Wik",27
"Madison","Union-Madison",1,"U.S. House","DEM","Daniel Wik",23
"Madison","Fairview-Kalamazoo-Green Garden",1,"U.S. House","DEM","Daniel Wik",16
"Madison","Schoolcraft-Emerick-Shell Creek-Newman Grove",1,"U.S. House","DEM","Daniel Wik",61
"Madison","Madison City",1,"U.S. House","DEM","Daniel Wik",137
"Madison","Early",1,"U.S. House","DEM","Daniel Wik",508
"Madison","Total",1,"U.S. House","DEM","Daniel Wik",2728
"Madison","Norfolk 1-1",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 1-2",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 1-3",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 2-1",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 2-2",1,"U.S. House","","Write-ins",1
"Madison","Norfolk 2-3",1,"U.S. House","","Write-ins",1
"Madison","Norfolk 3-1",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 3-2",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 3-3",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 4-1",1,"U.S. House","","Write-ins",1
"Madison","Norfolk 4-2",1,"U.S. House","","Write-ins",0
"Madison","Norfolk 4-3",1,"U.S. House","","Write-ins",2
"Madison","Norfolk",1,"U.S. House","","Write-ins",0
"Madison","Valley",1,"U.S. House","","Write-ins",2
"Madison","Meadow-Jefferson-Grove-Highland",1,"U.S. House","","Write-ins",0
"Madison","Tilden 2nd Ward",1,"U.S. House","","Write-ins",0
"Madison","Battle Creek City",1,"U.S. House","","Write-ins",0
"Madison","Warnerville",1,"U.S. House","","Write-ins",1
"Madison","Union-Madison",1,"U.S. House","","Write-ins",0
"Madison","Fairview-Kalamazoo-Green Garden",1,"U.S. House","","Write-ins",1
"Madison","Schoolcraft-Emerick-Shell Creek-Newman Grove",1,"U.S. House","","Write-ins",0
"Madison","Madison City",1,"U.S. House","","Write-ins",0
"Madison","Early",1,"U.S. House","","Write-ins",12
"Madison","Total",1,"U.S. House","","Write-ins",21
