"county","precinct","district","office","party","candidate","votes"
"Nemaha","2nd Douglas",NA,"President","","Jill Stein",1
"Nemaha","3rd Douglas",NA,"President","","Jill Stein",3
"Nemaha","4th Douglas",NA,"President","","Jill Stein",4
"Nemaha","Lafayette",NA,"President","","Jill Stein",1
"Nemaha","Nemaha",NA,"President","","Jill Stein",3
"Nemaha","Peru",NA,"President","","Jill Stein",1
"Nemaha","Washington-Benton",NA,"President","","Jill Stein",4
"Nemaha","Total",NA,"President","","Write-ins",53
"Nemaha","Absentee",NA,"President","","Write-ins",10
"Nemaha","Brownville",NA,"President","","Write-ins",0
"Nemaha","1st Douglas",NA,"President","","Write-ins",9
"Nemaha","2nd Douglas",NA,"President","","Write-ins",7
"Nemaha","3rd Douglas",NA,"President","","Write-ins",7
"Nemaha","4th Douglas",NA,"President","","Write-ins",8
"Nemaha","Lafayette",NA,"President","","Write-ins",2
"Nemaha","Nemaha",NA,"President","","Write-ins",0
"Nemaha","Peru",NA,"President","","Write-ins",3
"Nemaha","Washington-Benton",NA,"President","","Write-ins",7
"Nemaha","Total",3,"U.S. House","REP","Adrian Smith",2622
"Nemaha","Absentee",3,"U.S. House","REP","Adrian Smith",497
"Nemaha","Brownville",3,"U.S. House","REP","Adrian Smith",156
"Nemaha","1st Douglas",3,"U.S. House","REP","Adrian Smith",256
"Nemaha","2nd Douglas",3,"U.S. House","REP","Adrian Smith",303
"Nemaha","3rd Douglas",3,"U.S. House","REP","Adrian Smith",322
"Nemaha","4th Douglas",3,"U.S. House","REP","Adrian Smith",334
"Nemaha","Lafayette",3,"U.S. House","REP","Adrian Smith",101
"Nemaha","Nemaha",3,"U.S. House","REP","Adrian Smith",102
"Nemaha","Peru",3,"U.S. House","REP","Adrian Smith",189
"Nemaha","Washington-Benton",3,"U.S. House","REP","Adrian Smith",362
"Nemaha","Total",3,"U.S. House","","Write-ins",50
"Nemaha","Absentee",3,"U.S. House","","Write-ins",19
"Nemaha","Brownville",3,"U.S. House","","Write-ins",2
"Nemaha","1st Douglas",3,"U.S. House","","Write-ins",3
"Nemaha","2nd Douglas",3,"U.S. House","","Write-ins",3
"Nemaha","3rd Douglas",3,"U.S. House","","Write-ins",4
"Nemaha","4th Douglas",3,"U.S. House","","Write-ins",2
"Nemaha","Lafayette",3,"U.S. House","","Write-ins",4
"Nemaha","Nemaha",3,"U.S. House","","Write-ins",1
"Nemaha","Peru",3,"U.S. House","","Write-ins",9
"Nemaha","Washington-Benton",3,"U.S. House","","Write-ins",3
"Nemaha","Total",1,"State Legislature","","Dan Watermeier",2658
"Nemaha","Absentee",1,"State Legislature","","Dan Watermeier",521
"Nemaha","Brownville",1,"State Legislature","","Dan Watermeier",157
"Nemaha","1st Douglas",1,"State Legislature","","Dan Watermeier",260
"Nemaha","2nd Douglas",1,"State Legislature","","Dan Watermeier",302
"Nemaha","3rd Douglas",1,"State Legislature","","Dan Watermeier",311
"Nemaha","4th Douglas",1,"State Legislature","","Dan Watermeier",337
"Nemaha","Lafayette",1,"State Legislature","","Dan Watermeier",101
"Nemaha","Nemaha",1,"State Legislature","","Dan Watermeier",99
"Nemaha","Peru",1,"State Legislature","","Dan Watermeier",197
"Nemaha","Washington-Benton",1,"State Legislature","","Dan Watermeier",373
"Nemaha","Total",1,"State Legislature","","Write-ins",28
"Nemaha","Absentee",1,"State Legislature","","Write-ins",9
"Nemaha","Brownville",1,"State Legislature","","Write-ins",1
"Nemaha","1st Douglas",1,"State Legislature","","Write-ins",2
"Nemaha","2nd Douglas",1,"State Legislature","","Write-ins",2
"Nemaha","3rd Douglas",1,"State Legislature","","Write-ins",4
"Nemaha","4th Douglas",1,"State Legislature","","Write-ins",1
"Nemaha","Lafayette",1,"State Legislature","","Write-ins",2
"Nemaha","Nemaha",1,"State Legislature","","Write-ins",1
"Nemaha","Peru",1,"State Legislature","","Write-ins",4
"Nemaha","Washington-Benton",1,"State Legislature","","Write-ins",2
