"county","precinct","district","office","party","candidate","votes"
"Pawnee","Steinauer-Absentee",NA,"President","LIB","Johnson/Weld",1
"Pawnee","Pawnee 1",NA,"President","PET","Jill Stein",5
"Pawnee","Pawnee 1-Absentee",NA,"President","PET","Jill Stein",1
"Pawnee","Pawnee 2",NA,"President","PET","Jill Stein",2
"Pawnee","Pawnee 2-Absentee",NA,"President","PET","Jill Stein",0
"Pawnee","Burchard",NA,"President","PET","Jill Stein",0
"Pawnee","Burchard-Absentee",NA,"President","PET","Jill Stein",0
"Pawnee","Table Rock",NA,"President","PET","Jill Stein",2
"Pawnee","Table Rock-Absentee",NA,"President","PET","Jill Stein",0
"Pawnee","Steinauer",NA,"President","PET","Jill Stein",1
"Pawnee","Steinauer-Absentee",NA,"President","PET","Jill Stein",1
"Pawnee","Pawnee 1",NA,"President",NA,"Write-ins",3
"Pawnee","Pawnee 1-Absentee",NA,"President",NA,"Write-ins",2
"Pawnee","Pawnee 2",NA,"President",NA,"Write-ins",2
"Pawnee","Pawnee 2-Absentee",NA,"President",NA,"Write-ins",0
"Pawnee","Burchard",NA,"President",NA,"Write-ins",0
"Pawnee","Burchard-Absentee",NA,"President",NA,"Write-ins",0
"Pawnee","Table Rock",NA,"President",NA,"Write-ins",0
"Pawnee","Table Rock-Absentee",NA,"President",NA,"Write-ins",0
"Pawnee","Steinauer",NA,"President",NA,"Write-ins",4
"Pawnee","Steinauer-Absentee",NA,"President",NA,"Write-ins",3
"Pawnee","Pawnee 1",3,"U.S. House","REP","Adrian Smith",290
"Pawnee","Pawnee 1-Absentee",3,"U.S. House","REP","Adrian Smith",56
"Pawnee","Pawnee 2",3,"U.S. House","REP","Adrian Smith",264
"Pawnee","Pawnee 2-Absentee",3,"U.S. House","REP","Adrian Smith",42
"Pawnee","Burchard",3,"U.S. House","REP","Adrian Smith",169
"Pawnee","Burchard-Absentee",3,"U.S. House","REP","Adrian Smith",28
"Pawnee","Table Rock",3,"U.S. House","REP","Adrian Smith",175
"Pawnee","Table Rock-Absentee",3,"U.S. House","REP","Adrian Smith",20
"Pawnee","Steinauer",3,"U.S. House","REP","Adrian Smith",210
"Pawnee","Steinauer-Absentee",3,"U.S. House","REP","Adrian Smith",37
"Pawnee","Pawnee 1",3,"U.S. House",NA,"Write-ins",1
"Pawnee","Pawnee 1-Absentee",3,"U.S. House",NA,"Write-ins",0
"Pawnee","Pawnee 2",3,"U.S. House",NA,"Write-ins",6
"Pawnee","Pawnee 2-Absentee",3,"U.S. House",NA,"Write-ins",0
"Pawnee","Burchard",3,"U.S. House",NA,"Write-ins",1
"Pawnee","Burchard-Absentee",3,"U.S. House",NA,"Write-ins",0
"Pawnee","Table Rock",3,"U.S. House",NA,"Write-ins",4
"Pawnee","Table Rock-Absentee",3,"U.S. House",NA,"Write-ins",2
"Pawnee","Steinauer",3,"U.S. House",NA,"Write-ins",5
"Pawnee","Steinauer-Absentee",3,"U.S. House",NA,"Write-ins",1
"Pawnee","Pawnee 1",NA,"State Legislature",NA,"Dan Watermeier",292
"Pawnee","Pawnee 1-Absentee",NA,"State Legislature",NA,"Dan Watermeier",64
"Pawnee","Pawnee 2",NA,"State Legislature",NA,"Dan Watermeier",261
"Pawnee","Pawnee 2-Absentee",NA,"State Legislature",NA,"Dan Watermeier",37
"Pawnee","Burchard",NA,"State Legislature",NA,"Dan Watermeier",164
"Pawnee","Burchard-Absentee",NA,"State Legislature",NA,"Dan Watermeier",27
"Pawnee","Table Rock",NA,"State Legislature",NA,"Dan Watermeier",168
"Pawnee","Table Rock-Absentee",NA,"State Legislature",NA,"Dan Watermeier",19
"Pawnee","Steinauer",NA,"State Legislature",NA,"Dan Watermeier",211
"Pawnee","Steinauer-Absentee",NA,"State Legislature",NA,"Dan Watermeier",35
"Pawnee","Pawnee 1",NA,"State Legislature",NA,"Write-ins",3
"Pawnee","Pawnee 1-Absentee",NA,"State Legislature",NA,"Write-ins",0
"Pawnee","Pawnee 2",NA,"State Legislature",NA,"Write-ins",3
"Pawnee","Pawnee 2-Absentee",NA,"State Legislature",NA,"Write-ins",0
"Pawnee","Burchard",NA,"State Legislature",NA,"Write-ins",0
"Pawnee","Burchard-Absentee",NA,"State Legislature",NA,"Write-ins",0
"Pawnee","Table Rock",NA,"State Legislature",NA,"Write-ins",2
"Pawnee","Table Rock-Absentee",NA,"State Legislature",NA,"Write-ins",1
"Pawnee","Steinauer",NA,"State Legislature",NA,"Write-ins",1
"Pawnee","Steinauer-Absentee",NA,"State Legislature",NA,"Write-ins",1
