"county","precinct","district","office","party","candidate","votes"
"Dawes","Precinct 3",NA,"President","REP","Donald J. Trump",225
"Dawes","Precinct 4",NA,"President","REP","Donald J. Trump",191
"Dawes","Precinct 5",NA,"President","REP","Donald J. Trump",125
"Dawes","Precinct 6",NA,"President","REP","Donald J. Trump",230
"Dawes","Precinct 7",NA,"President","REP","Donald J. Trump",193
"Dawes","Precinct 8",NA,"President","REP","Donald J. Trump",168
"Dawes","Precinct 9",NA,"President","REP","Donald J. Trump",86
"Dawes","Absentee/Early Vote",3,"U.S. House","REP","Adrian Smith",595
"Dawes","Countywide",3,"U.S. House","REP","Adrian Smith",93
"Dawes","New/Former Resident",3,"U.S. House","REP","Adrian Smith",0
"Dawes","Precinct 1",3,"U.S. House","REP","Adrian Smith",151
"Dawes","Precinct 10",3,"U.S. House","REP","Adrian Smith",318
"Dawes","Precinct 11",3,"U.S. House","REP","Adrian Smith",213
"Dawes","Precinct 2",3,"U.S. House","REP","Adrian Smith",356
"Dawes","Precinct 3",3,"U.S. House","REP","Adrian Smith",298
"Dawes","Precinct 4",3,"U.S. House","REP","Adrian Smith",257
"Dawes","Precinct 5",3,"U.S. House","REP","Adrian Smith",178
"Dawes","Precinct 6",3,"U.S. House","REP","Adrian Smith",242
"Dawes","Precinct 7",3,"U.S. House","REP","Adrian Smith",193
"Dawes","Precinct 8",3,"U.S. House","REP","Adrian Smith",182
"Dawes","Precinct 9",3,"U.S. House","REP","Adrian Smith",93
"Dawes","Absentee/Early Vote",43,"State Legislature","","Al Davis",461
"Dawes","Countywide",43,"State Legislature","","Al Davis",59
"Dawes","New/Former Resident",43,"State Legislature","","Al Davis",0
"Dawes","Precinct 1",43,"State Legislature","","Al Davis",101
"Dawes","Precinct 10",43,"State Legislature","","Al Davis",204
"Dawes","Precinct 11",43,"State Legislature","","Al Davis",124
"Dawes","Precinct 2",43,"State Legislature","","Al Davis",221
"Dawes","Precinct 3",43,"State Legislature","","Al Davis",217
"Dawes","Precinct 4",43,"State Legislature","","Al Davis",185
"Dawes","Precinct 5",43,"State Legislature","","Al Davis",142
"Dawes","Precinct 6",43,"State Legislature","","Al Davis",113
"Dawes","Precinct 7",43,"State Legislature","","Al Davis",123
"Dawes","Precinct 8",43,"State Legislature","","Al Davis",115
"Dawes","Precinct 9",43,"State Legislature","","Al Davis",48
"Dawes","Absentee/Early Vote",43,"State Legislature","","Tom Brewer",287
"Dawes","Countywide",43,"State Legislature","","Tom Brewer",34
"Dawes","New/Former Resident",43,"State Legislature","","Tom Brewer",0
"Dawes","Precinct 1",43,"State Legislature","","Tom Brewer",68
"Dawes","Precinct 10",43,"State Legislature","","Tom Brewer",138
"Dawes","Precinct 11",43,"State Legislature","","Tom Brewer",103
"Dawes","Precinct 2",43,"State Legislature","","Tom Brewer",184
"Dawes","Precinct 3",43,"State Legislature","","Tom Brewer",126
"Dawes","Precinct 4",43,"State Legislature","","Tom Brewer",105
"Dawes","Precinct 5",43,"State Legislature","","Tom Brewer",70
"Dawes","Precinct 6",43,"State Legislature","","Tom Brewer",168
"Dawes","Precinct 7",43,"State Legislature","","Tom Brewer",103
"Dawes","Precinct 8",43,"State Legislature","","Tom Brewer",82
"Dawes","Precinct 9",43,"State Legislature","","Tom Brewer",58
