county,precinct,district,office,party,candidate,votes
Richardson,Liberty,NA,President,REP,Donald J. Trump,128
Richardson,New/Former Resident,NA,President,REP,Donald J. Trump,4
Richardson,Salem,NA,President,REP,Donald J. Trump,75
Richardson,WMuddy/Porter,NA,President,REP,Donald J. Trump,134
Richardson,Absentee/Early Vote,3,U.S. House,REP,Adrian Smith,0
Richardson,Arago/Barada,3,U.S. House,REP,Adrian Smith,157
Richardson,Countywide,3,U.S. House,REP,Adrian Smith,0
Richardson,East Muddy,3,U.S. House,REP,Adrian Smith,72
Richardson,FC Ward 1,3,U.S. House,REP,Adrian Smith,453
Richardson,FC Ward 2,3,U.S. House,REP,Adrian Smith,337
Richardson,FC Ward 3,3,U.S. House,REP,Adrian Smith,343
Richardson,FC Ward 4,3,U.S. House,REP,Adrian Smith,218
Richardson,FCRural/Ohio,3,U.S. House,REP,Adrian Smith,220
Richardson,Fran/Hrr/Spi,3,U.S. House,REP,Adrian Smith,177
Richardson,Grant/Nemaha,3,U.S. House,REP,Adrian Smith,161
Richardson,Humb. I,3,U.S. House,REP,Adrian Smith,167
Richardson,Humb.II,3,U.S. House,REP,Adrian Smith,176
Richardson,Jeff/Rulo,3,U.S. House,REP,Adrian Smith,159
Richardson,Liberty,3,U.S. House,REP,Adrian Smith,127
Richardson,New/Former Resident,3,U.S. House,REP,Adrian Smith,0
Richardson,Salem,3,U.S. House,REP,Adrian Smith,77
Richardson,WMuddy/Porter,3,U.S. House,REP,Adrian Smith,151
Richardson,Absentee/Early Vote,1,State Legislature,,Dan Watermeier,0
Richardson,Arago/Barada,1,State Legislature,,Dan Watermeier,161
Richardson,Countywide,1,State Legislature,,Dan Watermeier,0
Richardson,East Muddy,1,State Legislature,,Dan Watermeier,75
Richardson,FC Ward 1,1,State Legislature,,Dan Watermeier,471
Richardson,FC Ward 2,1,State Legislature,,Dan Watermeier,334
Richardson,FC Ward 3,1,State Legislature,,Dan Watermeier,355
Richardson,FC Ward 4,1,State Legislature,,Dan Watermeier,224
Richardson,FCRural/Ohio,1,State Legislature,,Dan Watermeier,231
Richardson,Fran/Hrr/Spi,1,State Legislature,,Dan Watermeier,183
Richardson,Grant/Nemaha,1,State Legislature,,Dan Watermeier,171
Richardson,Humb. I,1,State Legislature,,Dan Watermeier,176
Richardson,Humb.II,1,State Legislature,,Dan Watermeier,177
Richardson,Jeff/Rulo,1,State Legislature,,Dan Watermeier,169
Richardson,Liberty,1,State Legislature,,Dan Watermeier,122
Richardson,New/Former Resident,1,State Legislature,,Dan Watermeier,0
Richardson,Salem,1,State Legislature,,Dan Watermeier,69
Richardson,WMuddy/Porter,1,State Legislature,,Dan Watermeier,157
Richardson,Arago/Barada,NA,President,,Write-ins,2
Richardson,East Muddy,NA,President,,Write-ins,0
Richardson,FC Ward 1,NA,President,,Write-ins,8
Richardson,FC Ward 2,NA,President,,Write-ins,4
Richardson,FC Ward 3,NA,President,,Write-ins,1
Richardson,FC Ward 4,NA,President,,Write-ins,3
Richardson,FCRural/Ohio,NA,President,,Write-ins,2
Richardson,Fran/Hrr/Spi,NA,President,,Write-ins,0
Richardson,Grant/Nemaha,NA,President,,Write-ins,3
Richardson,Humb. I,NA,President,,Write-ins,1
Richardson,Humb.II,NA,President,,Write-ins,0
Richardson,Jeff/Rulo,NA,President,,Write-ins,4
Richardson,Liberty,NA,President,,Write-ins,1
Richardson,New/Former Resident,NA,President,,Write-ins,0
Richardson,Salem,NA,President,,Write-ins,1
Richardson,WMuddy/Porter,NA,President,,Write-ins,2
Richardson,Arago/Barada,NA,,,Registered Voters,259
Richardson,East Muddy,NA,,,Registered Voters,170
Richardson,FC Ward 1,NA,,,Registered Voters,816
Richardson,FC Ward 2,NA,,,Registered Voters,693
Richardson,FC Ward 3,NA,,,Registered Voters,692
Richardson,FC Ward 4,NA,,,Registered Voters,627
Richardson,FCRural/Ohio,NA,,,Registered Voters,357
Richardson,Fran/Hrr/Spi,NA,,,Registered Voters,289
Richardson,Grant/Nemaha,NA,,,Registered Voters,276
Richardson,Humb. I,NA,,,Registered Voters,291
Richardson,Humb.II,NA,,,Registered Voters,289
Richardson,Jeff/Rulo,NA,,,Registered Voters,344
Richardson,Liberty,NA,,,Registered Voters,219
Richardson,Salem,NA,,,Registered Voters,147
Richardson,WMuddy/Porter,NA,,,Registered Voters,243
Richardson,Arago/Barada,NA,,,Ballots Cast,219
Richardson,East Muddy,NA,,,Ballots Cast,112
Richardson,FC Ward 1,NA,,,Ballots Cast,573
Richardson,FC Ward 2,NA,,,Ballots Cast,423
Richardson,FC Ward 3,NA,,,Ballots Cast,428
Richardson,FC Ward 4,NA,,,Ballots Cast,315
Richardson,FCRural/Ohio,NA,,,Ballots Cast,280
Richardson,Fran/Hrr/Spi,NA,,,Ballots Cast,212
Richardson,Grant/Nemaha,NA,,,Ballots Cast,200
Richardson,Humb. I,NA,,,Ballots Cast,208
Richardson,Humb.II,NA,,,Ballots Cast,195
Richardson,Jeff/Rulo,NA,,,Ballots Cast,236
Richardson,Liberty,NA,,,Ballots Cast,159
Richardson,New/Former Resident,NA,,,Ballots Cast,5
Richardson,Salem,NA,,,Ballots Cast,96
Richardson,WMuddy/Porter,NA,,,Ballots Cast,190
Richardson,Arago/Barada,3,U.S. House,,Write-ins,0
Richardson,East Muddy,3,U.S. House,,Write-ins,2
Richardson,FC Ward 1,3,U.S. House,,Write-ins,9
Richardson,FC Ward 2,3,U.S. House,,Write-ins,6
Richardson,FC Ward 3,3,U.S. House,,Write-ins,7
Richardson,FC Ward 4,3,U.S. House,,Write-ins,8
Richardson,FCRural/Ohio,3,U.S. House,,Write-ins,2
Richardson,Fran/Hrr/Spi,3,U.S. House,,Write-ins,1
Richardson,Grant/Nemaha,3,U.S. House,,Write-ins,5
Richardson,Humb. I,3,U.S. House,,Write-ins,2
Richardson,Humb.II,3,U.S. House,,Write-ins,1
Richardson,Jeff/Rulo,3,U.S. House,,Write-ins,5
Richardson,Liberty,3,U.S. House,,Write-ins,1
Richardson,Salem,3,U.S. House,,Write-ins,1
Richardson,WMuddy/Porter,3,U.S. House,,Write-ins,0
