"county","precinct","district","office","party","candidate","votes"
"Dakota","Total",NA,"President","DEM","Hillary Clinton",2314
"Dakota","Absentee",NA,"President","LIB","Gary Johnson",42
"Dakota","Ward 1",NA,"President","LIB","Gary Johnson",9
"Dakota","Ward 2",NA,"President","LIB","Gary Johnson",29
"Dakota","Ward 3",NA,"President","LIB","Gary Johnson",28
"Dakota","Ward 4A",NA,"President","LIB","Gary Johnson",13
"Dakota","Ward 4AA",NA,"President","LIB","Gary Johnson",9
"Dakota","Ward 4B",NA,"President","LIB","Gary Johnson",15
"Dakota","Cov. Island",NA,"President","LIB","Gary Johnson",15
"Dakota","Dakota City",NA,"President","LIB","Gary Johnson",16
"Dakota","Dakota Rural",NA,"President","LIB","Gary Johnson",4
"Dakota","Emerson",NA,"President","LIB","Gary Johnson",9
"Dakota","Hubbard",NA,"President","LIB","Gary Johnson",6
"Dakota","Omadi",NA,"President","LIB","Gary Johnson",22
"Dakota","St. John",NA,"President","LIB","Gary Johnson",9
"Dakota","Provisional",NA,"President","LIB","Gary Johnson",3
"Dakota","Total",NA,"President","LIB","Gary Johnson",229
"Dakota","Absentee",NA,"President","","Jill Stein",11
"Dakota","Ward 1",NA,"President","","Jill Stein",2
"Dakota","Ward 2",NA,"President","","Jill Stein",5
"Dakota","Ward 3",NA,"President","","Jill Stein",7
"Dakota","Ward 4A",NA,"President","","Jill Stein",4
"Dakota","Ward 4AA",NA,"President","","Jill Stein",2
"Dakota","Ward 4B",NA,"President","","Jill Stein",4
"Dakota","Cov. Island",NA,"President","","Jill Stein",5
"Dakota","Dakota City",NA,"President","","Jill Stein",3
"Dakota","Dakota Rural",NA,"President","","Jill Stein",0
"Dakota","Emerson",NA,"President","","Jill Stein",0
"Dakota","Hubbard",NA,"President","","Jill Stein",0
"Dakota","Omadi",NA,"President","","Jill Stein",3
"Dakota","St. John",NA,"President","","Jill Stein",2
"Dakota","Provisional",NA,"President","","Jill Stein",2
"Dakota","Total",NA,"President","","Jill Stein",50
"Dakota","Absentee",NA,"President","","Write-ins",16
"Dakota","Ward 1",NA,"President","","Write-ins",6
"Dakota","Ward 2",NA,"President","","Write-ins",13
"Dakota","Ward 3",NA,"President","","Write-ins",5
"Dakota","Ward 4A",NA,"President","","Write-ins",3
"Dakota","Ward 4AA",NA,"President","","Write-ins",2
"Dakota","Ward 4B",NA,"President","","Write-ins",5
"Dakota","Cov. Island",NA,"President","","Write-ins",4
"Dakota","Dakota City",NA,"President","","Write-ins",4
"Dakota","Dakota Rural",NA,"President","","Write-ins",0
"Dakota","Emerson",NA,"President","","Write-ins",1
"Dakota","Hubbard",NA,"President","","Write-ins",0
"Dakota","Omadi",NA,"President","","Write-ins",6
"Dakota","St. John",NA,"President","","Write-ins",5
"Dakota","Provisional",NA,"President","","Write-ins",2
"Dakota","Total",NA,"President","","Write-ins",72
"Dakota","Absentee",3,"U.S. House","REP","Adrian Smith",807
"Dakota","Ward 1",3,"U.S. House","REP","Adrian Smith",233
"Dakota","Ward 2",3,"U.S. House","REP","Adrian Smith",390
"Dakota","Ward 3",3,"U.S. House","REP","Adrian Smith",399
"Dakota","Ward 4A",3,"U.S. House","REP","Adrian Smith",253
"Dakota","Ward 4AA",3,"U.S. House","REP","Adrian Smith",217
"Dakota","Ward 4B",3,"U.S. House","REP","Adrian Smith",413
"Dakota","Cov. Island",3,"U.S. House","REP","Adrian Smith",451
"Dakota","Dakota City",3,"U.S. House","REP","Adrian Smith",378
"Dakota","Dakota Rural",3,"U.S. House","REP","Adrian Smith",167
"Dakota","Emerson",3,"U.S. House","REP","Adrian Smith",137
"Dakota","Hubbard",3,"U.S. House","REP","Adrian Smith",138
"Dakota","Omadi",3,"U.S. House","REP","Adrian Smith",344
"Dakota","St. John",3,"U.S. House","REP","Adrian Smith",273
"Dakota","Provisional",3,"U.S. House","REP","Adrian Smith",123
"Dakota","Total",3,"U.S. House","REP","Adrian Smith",4723
"Dakota","Absentee",3,"U.S. House","","Write-ins",39
"Dakota","Ward 1",3,"U.S. House","","Write-ins",13
"Dakota","Ward 2",3,"U.S. House","","Write-ins",21
"Dakota","Ward 3",3,"U.S. House","","Write-ins",12
"Dakota","Ward 4A",3,"U.S. House","","Write-ins",5
"Dakota","Ward 4AA",3,"U.S. House","","Write-ins",9
"Dakota","Ward 4B",3,"U.S. House","","Write-ins",5
"Dakota","Cov. Island",3,"U.S. House","","Write-ins",6
"Dakota","Dakota City",3,"U.S. House","","Write-ins",7
"Dakota","Dakota Rural",3,"U.S. House","","Write-ins",1
"Dakota","Emerson",3,"U.S. House","","Write-ins",0
"Dakota","Hubbard",3,"U.S. House","","Write-ins",0
"Dakota","Omadi",3,"U.S. House","","Write-ins",4
"Dakota","St. John",3,"U.S. House","","Write-ins",2
"Dakota","Provisional",3,"U.S. House","","Write-ins",9
"Dakota","Total",3,"U.S. House","","Write-ins",133
"Dakota","Absentee",17,"State Legislature","","Ardel Bengtson",605
"Dakota","Ward 1",17,"State Legislature","","Ardel Bengtson",167
"Dakota","Ward 2",17,"State Legislature","","Ardel Bengtson",246
"Dakota","Ward 3",17,"State Legislature","","Ardel Bengtson",297
"Dakota","Ward 4A",17,"State Legislature","","Ardel Bengtson",162
"Dakota","Ward 4AA",17,"State Legislature","","Ardel Bengtson",140
"Dakota","Ward 4B",17,"State Legislature","","Ardel Bengtson",276
"Dakota","Cov. Island",17,"State Legislature","","Ardel Bengtson",268
"Dakota","Dakota City",17,"State Legislature","","Ardel Bengtson",205
"Dakota","Dakota Rural",17,"State Legislature","","Ardel Bengtson",79
"Dakota","Emerson",17,"State Legislature","","Ardel Bengtson",38
"Dakota","Hubbard",17,"State Legislature","","Ardel Bengtson",65
"Dakota","Omadi",17,"State Legislature","","Ardel Bengtson",118
"Dakota","St. John",17,"State Legislature","","Ardel Bengtson",125
"Dakota","Provisional",17,"State Legislature","","Ardel Bengtson",68
"Dakota","Total",17,"State Legislature","","Ardel Bengtson",2859
"Dakota","Absentee",17,"State Legislature","","Joni Albrecht",522
"Dakota","Ward 1",17,"State Legislature","","Joni Albrecht",132
"Dakota","Ward 2",17,"State Legislature","","Joni Albrecht",223
"Dakota","Ward 3",17,"State Legislature","","Joni Albrecht",184
"Dakota","Ward 4A",17,"State Legislature","","Joni Albrecht",145
"Dakota","Ward 4AA",17,"State Legislature","","Joni Albrecht",125
"Dakota","Ward 4B",17,"State Legislature","","Joni Albrecht",205
"Dakota","Cov. Island",17,"State Legislature","","Joni Albrecht",258
"Dakota","Dakota City",17,"State Legislature","","Joni Albrecht",244
"Dakota","Dakota Rural",17,"State Legislature","","Joni Albrecht",114
"Dakota","Emerson",17,"State Legislature","","Joni Albrecht",132
"Dakota","Hubbard",17,"State Legislature","","Joni Albrecht",113
"Dakota","Omadi",17,"State Legislature","","Joni Albrecht",265
"Dakota","St. John",17,"State Legislature","","Joni Albrecht",193
"Dakota","Provisional",17,"State Legislature","","Joni Albrecht",74
"Dakota","Total",17,"State Legislature","","Joni Albrecht",2929
"Dakota","Absentee",17,"State Legislature","","Write-ins",2
"Dakota","Ward 1",17,"State Legislature","","Write-ins",2
"Dakota","Ward 2",17,"State Legislature","","Write-ins",1
"Dakota","Ward 3",17,"State Legislature","","Write-ins",0
"Dakota","Ward 4A",17,"State Legislature","","Write-ins",1
"Dakota","Ward 4AA",17,"State Legislature","","Write-ins",1
"Dakota","Ward 4B",17,"State Legislature","","Write-ins",2
"Dakota","Cov. Island",17,"State Legislature","","Write-ins",2
"Dakota","Dakota City",17,"State Legislature","","Write-ins",2
"Dakota","Dakota Rural",17,"State Legislature","","Write-ins",0
"Dakota","Emerson",17,"State Legislature","","Write-ins",0
"Dakota","Hubbard",17,"State Legislature","","Write-ins",1
"Dakota","Omadi",17,"State Legislature","","Write-ins",1
"Dakota","St. John",17,"State Legislature","","Write-ins",0
"Dakota","Provisional",17,"State Legislature","","Write-ins",3
"Dakota","Total",17,"State Legislature","","Write-ins",18
