county,precinct,office,district,party,candidate,votes,legdist
Sheridan,0008,Representative,3,ZZZ,Dan Hill,22,FED
Sheridan,0008,Governor,3,REP,"Dave Heineman, Governor",60,SW
Sheridan,0008,State Treasurer,3,REP,Don Stenberg,64,SW
Sheridan,0008,Secretary of State,3,DEM,Janet Stewart,9,SW
Sheridan,0004,Representative,3,DEM,Rebekah Davis,32,FED
Sheridan,0004,Representative,3,ZZZ,Dan Hill,27,FED
Sheridan,0004,Governor,3,REP,"Dave Heineman, Governor",171,SW
Sheridan,0004,State Treasurer,3,REP,Don Stenberg,177,SW
Sheridan,0004,Secretary of State,3,DEM,Janet Stewart,49,SW
Sheridan,0005,Secretary of State,3,REP,John A. Gale,245,SW
Sheridan,0005,Attorney General,3,REP,Jon Bruning,281,SW
Sheridan,0005,State Treasurer,3,DEM,Mark Stoj,42,SW
Sheridan,0005,Auditor,3,LIB,Michele Sallach-Grace,60,SW
Sheridan,0005,Auditor,3,REP,Mike Foley,228,SW
Sheridan,0005,Governor,3,DEM,"Mike Meister, Governor",38,SW
Sheridan,0005,Representative,3,REP,Adrian Smith,249,FED
Sheridan,0005,Representative,3,DEM,Rebekah Davis,30,FED
Sheridan,0005,Representative,3,ZZZ,Dan Hill,40,FED
Sheridan,0005,Governor,3,REP,"Dave Heineman, Governor",279,SW
Sheridan,0005,State Treasurer,3,REP,Don Stenberg,264,SW
Sheridan,0005,Secretary of State,3,DEM,Janet Stewart,55,SW
Sheridan,0006,Secretary of State,3,REP,John A. Gale,99,SW
Sheridan,0006,Attorney General,3,REP,Jon Bruning,104,SW
Sheridan,0006,State Treasurer,3,DEM,Mark Stoj,5,SW
Sheridan,0006,Auditor,3,LIB,Michele Sallach-Grace,14,SW
Sheridan,0006,Auditor,3,REP,Mike Foley,92,SW
Sheridan,0006,Governor,3,DEM,"Mike Meister, Governor",12,SW
Sheridan,0006,Representative,3,REP,Adrian Smith,107,FED
Sheridan,0006,Representative,3,DEM,Rebekah Davis,4,FED
Sheridan,0006,Representative,3,ZZZ,Dan Hill,16,FED
Sheridan,0006,Governor,3,REP,"Dave Heineman, Governor",111,SW
Sheridan,0006,State Treasurer,3,REP,Don Stenberg,111,SW
Sheridan,0006,Secretary of State,3,DEM,Janet Stewart,16,SW
Sheridan,0007,Secretary of State,3,REP,John A. Gale,88,SW
Sheridan,0007,Attorney General,3,REP,Jon Bruning,92,SW
Sheridan,0007,State Treasurer,3,DEM,Mark Stoj,5,SW
Sheridan,0007,Auditor,3,LIB,Michele Sallach-Grace,9,SW
Sheridan,0007,Auditor,3,REP,Mike Foley,80,SW
Sheridan,0007,Governor,3,DEM,"Mike Meister, Governor",10,SW
Sheridan,0007,Representative,3,REP,Adrian Smith,76,FED
Sheridan,0007,Representative,3,DEM,Rebekah Davis,6,FED
Sheridan,0001,Secretary of State,3,REP,John A. Gale,185,SW
Sheridan,0001,Attorney General,3,REP,Jon Bruning,206,SW
Sheridan,0001,State Treasurer,3,DEM,Mark Stoj,29,SW
Sheridan,0001,Auditor,3,LIB,Michele Sallach-Grace,32,SW
Sheridan,0001,Auditor,3,REP,Mike Foley,187,SW
Sheridan,0001,Governor,3,DEM,"Mike Meister, Governor",38,SW
Sheridan,0001,Representative,3,REP,Adrian Smith,152,FED
Sheridan,0001,Representative,3,DEM,Rebekah Davis,38,FED
Sheridan,0001,Representative,3,ZZZ,Dan Hill,38,FED
Sheridan,0001,Governor,3,REP,"Dave Heineman, Governor",191,SW
Sheridan,0001,State Treasurer,3,REP,Don Stenberg,197,SW
Sheridan,0001,Secretary of State,3,DEM,Janet Stewart,38,SW
Sheridan,0002,Secretary of State,3,REP,John A. Gale,217,SW
Sheridan,0002,Attorney General,3,REP,Jon Bruning,241,SW
Sheridan,0002,State Treasurer,3,DEM,Mark Stoj,34,SW
Sheridan,0002,Auditor,3,LIB,Michele Sallach-Grace,31,SW
Sheridan,0002,Auditor,3,REP,Mike Foley,215,SW
Sheridan,0002,Governor,3,DEM,"Mike Meister, Governor",38,SW
Sheridan,0002,Representative,3,REP,Adrian Smith,161,FED
Sheridan,0002,Representative,3,DEM,Rebekah Davis,31,FED
Sheridan,0002,Representative,3,ZZZ,Dan Hill,72,FED
Sheridan,0002,Governor,3,REP,"Dave Heineman, Governor",226,SW
Sheridan,0002,State Treasurer,3,REP,Don Stenberg,227,SW
Sheridan,0002,Secretary of State,3,DEM,Janet Stewart,41,SW
Sheridan,0003,Secretary of State,3,REP,John A. Gale,180,SW
Sheridan,0003,Attorney General,3,REP,Jon Bruning,202,SW
Sheridan,0003,State Treasurer,3,DEM,Mark Stoj,26,SW
Sheridan,0003,Auditor,3,LIB,Michele Sallach-Grace,31,SW
Sheridan,0003,Auditor,3,REP,Mike Foley,174,SW
Sheridan,0003,Governor,3,DEM,"Mike Meister, Governor",29,SW
Sheridan,0003,Representative,3,REP,Adrian Smith,172,FED
Sheridan,0003,Representative,3,DEM,Rebekah Davis,19,FED
Sheridan,0003,Representative,3,ZZZ,Dan Hill,28,FED
Sheridan,0003,Governor,3,REP,"Dave Heineman, Governor",189,SW
Sheridan,0003,State Treasurer,3,REP,Don Stenberg,187,SW
Sheridan,0009,Representative,3,REP,Adrian Smith,157,FED
Sheridan,0009,Representative,3,DEM,Rebekah Davis,17,FED
Sheridan,0009,Representative,3,ZZZ,Dan Hill,31,FED
Sheridan,0009,Governor,3,REP,"Dave Heineman, Governor",0,SW
Sheridan,0009,Governor,3,DEM,"Mike Meister, Governor",0,SW
Sheridan,0009,Secretary of State,3,REP,John A. Gale,165,SW
Sheridan,0009,Secretary of State,3,DEM,Janet Stewart,33,SW
Sheridan,0009,State Treasurer,3,REP,Don Stenberg,182,SW
Sheridan,0009,State Treasurer,3,DEM,Mark Stoj,17,SW
Sheridan,0009,Attorney General,3,REP,Jon Bruning,181,SW
Sheridan,0009,Auditor,3,REP,Mike Foley,151,SW
Sheridan,0009,Auditor,3,LIB,Michele Sallach-Grace,35,SW
Sheridan,0009,Representative,3,ZZZ,Dan Hill,NA,FED
Sheridan,0009,Governor,3,REP,"Dave Heineman, Governor",184,SW
Sheridan,0009,State Treasurer,3,REP,Don Stenberg,NA,SW
Sheridan,0009,Secretary of State,3,DEM,Janet Stewart,NA,SW
Sheridan,0009,Secretary of State,3,REP,John A. Gale,NA,SW
Sheridan,0009,Attorney General,3,REP,Jon Bruning,NA,SW
Sheridan,0009,State Treasurer,3,DEM,Mark Stoj,NA,SW
Sheridan,0009,Auditor,3,LIB,Michele Sallach-Grace,NA,SW
Sheridan,0009,Auditor,3,REP,Mike Foley,NA,SW
Sheridan,0009,Governor,3,DEM,"Mike Meister, Governor",21,SW
Sherman,0001,Secretary of State,3,DEM,Janet Stewart,63,SW
Sherman,0001,State Treasurer,3,REP,Don Stenberg,119,SW
Sherman,0001,Governor,3,REP,"Dave Heineman, Governor",139,SW
Sherman,0001,Representative,3,ZZZ,Dan Hill,39,FED
Sherman,0001,Representative,3,REP,Adrian Smith,95,FED
Sherman,0001,Representative,3,DEM,Rebekah Davis,50,FED
Sherman,0001,Governor,3,DEM,"Mike Meister, Governor",46,SW
Sherman,0001,Auditor,3,REP,Mike Foley,102,SW
Sherman,0001,Auditor,3,LIB,Michele Sallach-Grace,34,SW
Sherman,0001,State Treasurer,3,DEM,Mark Stoj,52,SW
Sherman,0001,Attorney General,3,REP,Jon Bruning,154,SW
Sherman,0001,Secretary of State,3,REP,John A. Gale,100,SW
Sherman,0002,Secretary of State,3,DEM,Janet Stewart,53,SW
Sherman,0002,State Treasurer,3,REP,Don Stenberg,132,SW
Sherman,0002,Governor,3,REP,"Dave Heineman, Governor",132,SW
Sherman,0002,Representative,3,ZZZ,Dan Hill,40,FED
Sherman,0002,Representative,3,REP,Adrian Smith,100,FED
Sherman,0002,Representative,3,DEM,Rebekah Davis,31,FED
Sherman,0002,Governor,3,DEM,"Mike Meister, Governor",42,SW
Sherman,0002,Auditor,3,REP,Mike Foley,118,SW
Sherman,0002,Auditor,3,LIB,Michele Sallach-Grace,30,SW
Sherman,0002,State Treasurer,3,DEM,Mark Stoj,38,SW
Sherman,0002,Attorney General,3,REP,Jon Bruning,153,SW
Sherman,0002,Secretary of State,3,REP,John A. Gale,112,SW
Sherman,0003,Secretary of State,3,DEM,Janet Stewart,100,SW
Sherman,0003,State Treasurer,3,REP,Don Stenberg,199,SW
Sherman,0003,Governor,3,REP,"Dave Heineman, Governor",211,SW
Sherman,0003,Representative,3,ZZZ,Dan Hill,45,FED
Sherman,0003,Representative,3,REP,Adrian Smith,156,FED
Sherman,0003,Representative,3,DEM,Rebekah Davis,95,FED
Sherman,0003,Governor,3,DEM,"Mike Meister, Governor",92,SW
Sherman,0003,Auditor,3,REP,Mike Foley,182,SW
Sherman,0003,Auditor,3,LIB,Michele Sallach-Grace,45,SW
Sherman,0003,State Treasurer,3,DEM,Mark Stoj,82,SW
Sherman,0003,Attorney General,3,REP,Jon Bruning,240,SW
Sherman,0003,Secretary of State,3,REP,John A. Gale,170,SW
Sherman,0004,Secretary of State,3,DEM,Janet Stewart,39,SW
Sherman,0004,State Treasurer,3,REP,Don Stenberg,109,SW
Sherman,0004,Governor,3,REP,"Dave Heineman, Governor",117,SW
Sherman,0004,Representative,3,ZZZ,Dan Hill,20,FED
Sherman,0004,Representative,3,REP,Adrian Smith,95,FED
Sherman,0004,Representative,3,DEM,Rebekah Davis,34,FED
Sherman,0004,Governor,3,DEM,"Mike Meister, Governor",31,SW
Sherman,0004,Auditor,3,REP,Mike Foley,103,SW
Sherman,0004,Auditor,3,LIB,Michele Sallach-Grace,22,SW
Sherman,0004,State Treasurer,3,DEM,Mark Stoj,33,SW
Sherman,0004,Attorney General,3,REP,Jon Bruning,116,SW
Sherman,0004,Secretary of State,3,REP,John A. Gale,102,SW
Sherman,0005,Secretary of State,3,DEM,Janet Stewart,90,SW
Sherman,0005,State Treasurer,3,REP,Don Stenberg,182,SW
Sherman,0005,Governor,3,REP,"Dave Heineman, Governor",191,SW
Sherman,0005,Representative,3,ZZZ,Dan Hill,36,FED
Sherman,0005,Representative,3,REP,Adrian Smith,147,FED
Sherman,0005,Representative,3,DEM,Rebekah Davis,68,FED
Sherman,0005,Governor,3,DEM,"Mike Meister, Governor",60,SW
Sherman,0005,Auditor,3,REP,Mike Foley,167,SW
Sherman,0005,Auditor,3,LIB,Michele Sallach-Grace,39,SW
Sherman,0005,State Treasurer,3,DEM,Mark Stoj,54,SW
Sherman,0005,Attorney General,3,REP,Jon Bruning,195,SW
Sherman,0005,Secretary of State,3,REP,John A. Gale,138,SW
Sherman,0006,Secretary of State,3,DEM,Janet Stewart,33,SW
Sherman,0006,State Treasurer,3,REP,Don Stenberg,170,SW
Sherman,0006,Governor,3,REP,"Dave Heineman, Governor",162,SW
Sherman,0006,Representative,3,ZZZ,Dan Hill,37,FED
Sherman,0006,Representative,3,REP,Adrian Smith,145,FED
Sherman,0006,Representative,3,DEM,Rebekah Davis,21,FED
Sherman,0006,Governor,3,DEM,"Mike Meister, Governor",40,SW
Sherman,0006,Auditor,3,REP,Mike Foley,150,SW
Sherman,0006,Auditor,3,LIB,Michele Sallach-Grace,26,SW
Sherman,0006,State Treasurer,3,DEM,Mark Stoj,28,SW
Sherman,0006,Attorney General,3,REP,Jon Bruning,192,SW
Sherman,0006,Secretary of State,3,REP,John A. Gale,159,SW
Sioux,0001,Representative,3,ZZZ,Dan Hill,17,FED
Sioux,0001,Representative,3,DEM,Rebekah Davis,60,FED
Sioux,0001,Representative,3,REP,Adrian Smith,306,FED
Sioux,0001,Governor,3,DEM,"Mike Meister, Governor",53,SW
Sioux,0001,Auditor,3,REP,Mike Foley,275,SW
Sioux,0001,Auditor,3,LIB,Michele Sallach-Grace,42,SW
Sioux,0001,State Treasurer,3,DEM,Mark Stoj,38,SW
Sioux,0001,Attorney General,3,REP,Jon Bruning,311,SW
Sioux,0001,Secretary of State,3,REP,John A. Gale,302,SW
Sioux,0002,Secretary of State,3,DEM,Janet Stewart,25,SW
Sioux,0002,State Treasurer,3,REP,Don Stenberg,187,SW
Sioux,0002,Governor,3,REP,"Dave Heineman, Governor",192,SW
Sioux,0002,Representative,3,ZZZ,Dan Hill,22,FED
Sioux,0002,Representative,3,DEM,Rebekah Davis,25,FED
Sioux,0002,Representative,3,REP,Adrian Smith,165,FED
Sioux,0002,Governor,3,DEM,"Mike Meister, Governor",20,SW
Sioux,0002,Auditor,3,REP,Mike Foley,171,SW
Sioux,0002,Auditor,3,LIB,Michele Sallach-Grace,23,SW
Sioux,0002,State Treasurer,3,DEM,Mark Stoj,19,SW
Sioux,0002,Attorney General,3,REP,Jon Bruning,191,SW
Sioux,0002,Secretary of State,3,REP,John A. Gale,180,SW
Sioux,0001,Secretary of State,3,DEM,Janet Stewart,51,SW
Sioux,0001,State Treasurer,3,REP,Don Stenberg,322,SW
Sioux,0001,Governor,3,REP,"Dave Heineman, Governor",322,SW
Stanton,0008,State Treasurer,1,REP,Don Stenberg,155,SW
Stanton,0008,Secretary of State,1,DEM,Janet Stewart,33,SW
Stanton,0009,Secretary of State,1,REP,John A. Gale,24,SW
Stanton,0009,Representative,1,REP,Jeff Fortenberry,31,FED
Stanton,0009,Legislature,1,NON,Kent Rogert,12,16
Stanton,0009,Attorney General,1,REP,Jon Bruning,30,SW
Stanton,0009,State Treasurer,1,DEM,Mark Stoj,5,SW
Stanton,0009,Legislature,1,NON,Lydia N. Brasch,17,16
Stanton,0009,Auditor,1,LIB,Michele Sallach-Grace,3,SW
Stanton,0009,Auditor,1,REP,Mike Foley,24,SW
Stanton,0009,Governor,1,DEM,"Mike Meister, Governor",5,SW
Stanton,0009,Governor,1,REP,"Dave Heineman, Governor",31,SW
Stanton,0009,Representative,1,DEM,Ivy Harper,5,FED
Stanton,0009,State Treasurer,1,REP,Don Stenberg,29,SW
Stanton,0009,Secretary of State,1,DEM,Janet Stewart,7,SW
Stanton,0010,Secretary of State,1,REP,John A. Gale,323,SW
Stanton,0010,Representative,1,REP,Jeff Fortenberry,363,FED
Stanton,0010,Legislature,1,NON,Kent Rogert,151,16
Stanton,0010,Attorney General,1,REP,Jon Bruning,381,SW
Stanton,0010,State Treasurer,1,DEM,Mark Stoj,48,SW
Stanton,0010,Legislature,1,NON,Lydia N. Brasch,227,16
Stanton,0010,Auditor,1,LIB,Michele Sallach-Grace,50,SW
Stanton,0010,Auditor,1,REP,Mike Foley,333,SW
Stanton,0010,Governor,1,DEM,"Mike Meister, Governor",57,SW
Stanton,0010,Governor,1,REP,"Dave Heineman, Governor",354,SW
Stanton,0010,Representative,1,DEM,Ivy Harper,43,FED
Stanton,0010,State Treasurer,1,REP,Don Stenberg,354,SW
Stanton,0010,Secretary of State,1,DEM,Janet Stewart,77,SW
Stanton,0011,Secretary of State,1,REP,John A. Gale,68,SW
Stanton,0011,Representative,1,REP,Jeff Fortenberry,78,FED
Stanton,0011,Legislature,1,NON,Kent Rogert,46,16
Stanton,0011,Attorney General,1,REP,Jon Bruning,84,SW
Stanton,0011,State Treasurer,1,DEM,Mark Stoj,16,SW
Stanton,0011,Legislature,1,NON,Lydia N. Brasch,39,16
Stanton,0011,Auditor,1,LIB,Michele Sallach-Grace,15,SW
Stanton,0011,Auditor,1,REP,Mike Foley,72,SW
Stanton,0011,Governor,1,DEM,"Mike Meister, Governor",15,SW
Stanton,0011,Governor,1,REP,"Dave Heineman, Governor",76,SW
Stanton,0011,Representative,1,DEM,Ivy Harper,14,FED
Stanton,0011,State Treasurer,1,REP,Don Stenberg,76,SW
Stanton,0011,Secretary of State,1,DEM,Janet Stewart,21,SW
Stanton,0012,Secretary of State,1,REP,John A. Gale,184,SW
Stanton,0012,Representative,1,REP,Jeff Fortenberry,216,FED
Stanton,0012,Legislature,1,NON,Kent Rogert,136,16
Stanton,0012,Attorney General,1,REP,Jon Bruning,216,SW
Stanton,0012,State Treasurer,1,DEM,Mark Stoj,19,SW
Stanton,0004,Governor,1,REP,"Dave Heineman, Governor",63,SW
Stanton,0004,Representative,1,DEM,Ivy Harper,8,FED
Stanton,0004,State Treasurer,1,REP,Don Stenberg,63,SW
Stanton,0004,Secretary of State,1,DEM,Janet Stewart,13,SW
Stanton,0005,Secretary of State,1,REP,John A. Gale,34,SW
Stanton,0005,Representative,1,REP,Jeff Fortenberry,36,FED
Stanton,0005,Legislature,1,NON,Kent Rogert,14,16
Stanton,0005,Attorney General,1,REP,Jon Bruning,39,SW
Stanton,0005,State Treasurer,1,DEM,Mark Stoj,4,SW
Stanton,0005,Legislature,1,NON,Lydia N. Brasch,25,16
Stanton,0005,Auditor,1,LIB,Michele Sallach-Grace,7,SW
Stanton,0005,Auditor,1,REP,Mike Foley,30,SW
Stanton,0005,Governor,1,DEM,"Mike Meister, Governor",3,SW
Stanton,0005,Governor,1,REP,"Dave Heineman, Governor",39,SW
Stanton,0005,Representative,1,DEM,Ivy Harper,5,FED
Stanton,0005,State Treasurer,1,REP,Don Stenberg,38,SW
Stanton,0005,Secretary of State,1,DEM,Janet Stewart,8,SW
Stanton,0006,Secretary of State,1,REP,John A. Gale,18,SW
Stanton,0006,Representative,1,REP,Jeff Fortenberry,25,FED
Stanton,0006,Legislature,1,NON,Kent Rogert,13,16
Stanton,0006,Attorney General,1,REP,Jon Bruning,24,SW
Stanton,0006,State Treasurer,1,DEM,Mark Stoj,7,SW
Stanton,0006,Legislature,1,NON,Lydia N. Brasch,13,16
Stanton,0006,Auditor,1,LIB,Michele Sallach-Grace,3,SW
Stanton,0006,Auditor,1,REP,Mike Foley,22,SW
Stanton,0006,Governor,1,DEM,"Mike Meister, Governor",7,SW
Stanton,0006,Governor,1,REP,"Dave Heineman, Governor",23,SW
Stanton,0006,Representative,1,DEM,Ivy Harper,5,FED
Stanton,0006,State Treasurer,1,REP,Don Stenberg,21,SW
Stanton,0006,Secretary of State,1,DEM,Janet Stewart,8,SW
Stanton,0007,Secretary of State,1,REP,John A. Gale,28,SW
Stanton,0007,Representative,1,REP,Jeff Fortenberry,28,FED
Stanton,0007,Legislature,1,NON,Kent Rogert,13,16
Stanton,0007,Attorney General,1,REP,Jon Bruning,29,SW
Stanton,0007,State Treasurer,1,DEM,Mark Stoj,2,SW
Stanton,0007,Legislature,1,NON,Lydia N. Brasch,16,16
Stanton,0007,Auditor,1,LIB,Michele Sallach-Grace,0,SW
Stanton,0007,Auditor,1,REP,Mike Foley,29,SW
Stanton,0007,Governor,1,DEM,"Mike Meister, Governor",1,SW
Stanton,0007,Governor,1,REP,"Dave Heineman, Governor",30,SW
Stanton,0007,Representative,1,DEM,Ivy Harper,3,FED
Stanton,0007,State Treasurer,1,REP,Don Stenberg,29,SW
Stanton,0007,Secretary of State,1,DEM,Janet Stewart,1,SW
Stanton,0008,Secretary of State,1,REP,John A. Gale,147,SW
Stanton,0008,Representative,1,REP,Jeff Fortenberry,164,FED
Stanton,0008,Legislature,1,NON,Kent Rogert,89,16
Stanton,0008,Attorney General,1,REP,Jon Bruning,171,SW
Stanton,0008,State Treasurer,1,DEM,Mark Stoj,29,SW
Stanton,0008,Legislature,1,NON,Lydia N. Brasch,99,16
Stanton,0008,Auditor,1,LIB,Michele Sallach-Grace,26,SW
Stanton,0008,Auditor,1,REP,Mike Foley,142,SW
Stanton,0008,Governor,1,DEM,"Mike Meister, Governor",31,SW
Stanton,0008,Governor,1,REP,"Dave Heineman, Governor",162,SW
Stanton,0008,Representative,1,DEM,Ivy Harper,24,FED
Stanton,0001,Secretary of State,1,REP,John A. Gale,32,SW
Stanton,0001,Representative,1,REP,Jeff Fortenberry,37,FED
Stanton,0001,Legislature,1,NON,Kent Rogert,20,16
Stanton,0001,Attorney General,1,REP,Jon Bruning,39,SW
Stanton,0001,State Treasurer,1,DEM,Mark Stoj,7,SW
Stanton,0001,Legislature,1,NON,Lydia N. Brasch,22,16
Stanton,0001,Auditor,1,LIB,Michele Sallach-Grace,7,SW
Stanton,0001,Auditor,1,REP,Mike Foley,35,SW
Stanton,0001,Governor,1,DEM,"Mike Meister, Governor",11,SW
Stanton,0001,Governor,1,REP,"Dave Heineman, Governor",35,SW
Stanton,0001,Representative,1,DEM,Ivy Harper,9,FED
Stanton,0001,State Treasurer,1,REP,Don Stenberg,38,SW
Stanton,0001,Secretary of State,1,DEM,Janet Stewart,11,SW
Stanton,0002,Secretary of State,1,REP,John A. Gale,45,SW
Stanton,0002,Representative,1,REP,Jeff Fortenberry,46,FED
Stanton,0002,Legislature,1,NON,Kent Rogert,20,16
Stanton,0002,Attorney General,1,REP,Jon Bruning,46,SW
Stanton,0002,State Treasurer,1,DEM,Mark Stoj,2,SW
Stanton,0002,Legislature,1,NON,Lydia N. Brasch,27,16
Stanton,0002,Auditor,1,LIB,Michele Sallach-Grace,2,SW
Stanton,0002,Auditor,1,REP,Mike Foley,43,SW
Stanton,0002,Governor,1,DEM,"Mike Meister, Governor",1,SW
Stanton,0002,Governor,1,REP,"Dave Heineman, Governor",47,SW
Stanton,0002,Representative,1,DEM,Ivy Harper,2,FED
Stanton,0002,State Treasurer,1,REP,Don Stenberg,45,SW
Stanton,0002,Secretary of State,1,DEM,Janet Stewart,3,SW
Stanton,0003,Secretary of State,1,REP,John A. Gale,21,SW
Stanton,0003,Representative,1,REP,Jeff Fortenberry,22,FED
Stanton,0003,Legislature,1,NON,Kent Rogert,9,16
Stanton,0003,Attorney General,1,REP,Jon Bruning,24,SW
Stanton,0003,State Treasurer,1,DEM,Mark Stoj,3,SW
Stanton,0003,Legislature,1,NON,Lydia N. Brasch,15,16
Stanton,0003,Auditor,1,LIB,Michele Sallach-Grace,3,SW
Stanton,0003,Auditor,1,REP,Mike Foley,22,SW
Stanton,0003,Governor,1,DEM,"Mike Meister, Governor",2,SW
Stanton,0003,Governor,1,REP,"Dave Heineman, Governor",23,SW
Stanton,0003,Representative,1,DEM,Ivy Harper,3,FED
Stanton,0003,State Treasurer,1,REP,Don Stenberg,22,SW
Stanton,0003,Secretary of State,1,DEM,Janet Stewart,2,SW
Stanton,0004,Secretary of State,1,REP,John A. Gale,56,SW
Stanton,0004,Representative,1,REP,Jeff Fortenberry,62,FED
Stanton,0004,Legislature,1,NON,Kent Rogert,37,16
Stanton,0004,Attorney General,1,REP,Jon Bruning,64,SW
Stanton,0004,State Treasurer,1,DEM,Mark Stoj,7,SW
Stanton,0004,Legislature,1,NON,Lydia N. Brasch,28,16
Stanton,0004,Auditor,1,LIB,Michele Sallach-Grace,6,SW
Stanton,0004,Auditor,1,REP,Mike Foley,59,SW
Stanton,0004,Governor,1,DEM,"Mike Meister, Governor",7,SW
Stanton,0012,Legislature,1,NON,Lydia N. Brasch,102,16
Stanton,0012,Auditor,1,LIB,Michele Sallach-Grace,32,SW
Stanton,0012,Auditor,1,REP,Mike Foley,185,SW
Stanton,0012,Governor,1,DEM,"Mike Meister, Governor",28,SW
Stanton,0012,Governor,1,REP,"Dave Heineman, Governor",219,SW
Stanton,0012,Representative,1,DEM,Ivy Harper,26,FED
Stanton,0012,State Treasurer,1,REP,Don Stenberg,212,SW
Stanton,0012,Secretary of State,1,DEM,Janet Stewart,37,SW
Stanton,0013,Secretary of State,1,REP,John A. Gale,217,SW
Stanton,0013,Representative,1,REP,Jeff Fortenberry,244,FED
Stanton,0013,Legislature,1,NON,Kent Rogert,153,16
Stanton,0013,Attorney General,1,REP,Jon Bruning,251,SW
Stanton,0013,State Treasurer,1,DEM,Mark Stoj,39,SW
Stanton,0013,Legislature,1,NON,Lydia N. Brasch,120,16
Stanton,0013,Auditor,1,LIB,Michele Sallach-Grace,37,SW
Stanton,0013,Auditor,1,REP,Mike Foley,220,SW
Stanton,0013,Governor,1,DEM,"Mike Meister, Governor",44,SW
Stanton,0013,Governor,1,REP,"Dave Heineman, Governor",242,SW
Stanton,0013,Representative,1,DEM,Ivy Harper,37,FED
Stanton,0013,State Treasurer,1,REP,Don Stenberg,239,SW
Stanton,0013,Secretary of State,1,DEM,Janet Stewart,53,SW
Stanton,0014,Secretary of State,1,REP,John A. Gale,29,SW
Stanton,0014,Representative,1,REP,Jeff Fortenberry,32,FED
Stanton,0014,Legislature,1,NON,Kent Rogert,14,16
Stanton,0014,Attorney General,1,REP,Jon Bruning,29,SW
Stanton,0014,State Treasurer,1,DEM,Mark Stoj,1,SW
Stanton,0014,Legislature,1,NON,Lydia N. Brasch,18,16
Stanton,0014,Auditor,1,LIB,Michele Sallach-Grace,3,SW
Stanton,0014,Auditor,1,REP,Mike Foley,29,SW
Stanton,0014,Governor,1,DEM,"Mike Meister, Governor",6,SW
Stanton,0014,Governor,1,REP,"Dave Heineman, Governor",29,SW
Stanton,0014,Representative,1,DEM,Ivy Harper,3,FED
Stanton,0014,State Treasurer,1,REP,Don Stenberg,33,SW
Stanton,0014,Secretary of State,1,DEM,Janet Stewart,3,SW
Stanton,0015,Secretary of State,1,REP,John A. Gale,16,SW
Stanton,0015,Representative,1,REP,Jeff Fortenberry,19,FED
Stanton,0015,Legislature,1,NON,Kent Rogert,8,16
Stanton,0015,Attorney General,1,REP,Jon Bruning,18,SW
Stanton,0015,State Treasurer,1,DEM,Mark Stoj,2,SW
Stanton,0015,Legislature,1,NON,Lydia N. Brasch,11,16
Stanton,0015,Auditor,1,LIB,Michele Sallach-Grace,2,SW
Stanton,0015,Auditor,1,REP,Mike Foley,15,SW
Stanton,0015,Governor,1,DEM,"Mike Meister, Governor",3,SW
Stanton,0015,Governor,1,REP,"Dave Heineman, Governor",17,SW
Stanton,0015,Representative,1,DEM,Ivy Harper,0,FED
Stanton,0015,State Treasurer,1,REP,Don Stenberg,16,SW
Stanton,0015,Secretary of State,1,DEM,Janet Stewart,1,SW
Stanton,0016,Representative,1,REP,Jeff Fortenberry,176,FED
Stanton,0016,Representative,1,DEM,Ivy Harper,35,FED
Stanton,0016,Governor,1,REP,"Dave Heineman, Governor",182,SW
Stanton,0016,Governor,1,DEM,"Mike Meister, Governor",34,SW
Stanton,0016,Secretary of State,1,REP,John A. Gale,165,SW
Stanton,0016,Secretary of State,1,DEM,Janet Stewart,42,SW
Stanton,0016,State Treasurer,1,REP,Don Stenberg,175,SW
Stanton,0016,State Treasurer,1,DEM,Mark Stoj,33,SW
Stanton,0016,Attorney General,1,REP,Jon Bruning,188,SW
Stanton,0016,Auditor,1,REP,Mike Foley,169,SW
Stanton,0016,Auditor,1,LIB,Michele Sallach-Grace,29,SW
Stanton,0016,Legislature,1,NON,Kent Rogert,78,16
Stanton,0016,Legislature,1,NON,Lydia N. Brasch,123,16
Thayer,0003,State Treasurer,3,DEM,Mark Stoj,29,SW
Thayer,0003,Auditor,3,LIB,Michele Sallach-Grace,22,SW
Thayer,0003,Attorney General,3,REP,Jon Bruning,201,SW
Thayer,0003,Secretary of State,3,REP,John A. Gale,161,SW
Thayer,0004,Secretary of State,3,DEM,Janet Stewart,48,SW
Thayer,0004,State Treasurer,3,REP,Don Stenberg,196,SW
Thayer,0004,Governor,3,REP,"Dave Heineman, Governor",197,SW
Thayer,0004,Representative,3,ZZZ,Dan Hill,32,FED
Thayer,0001,Secretary of State,3,DEM,Janet Stewart,29,SW
Thayer,0001,State Treasurer,3,REP,Don Stenberg,98,SW
Thayer,0001,Governor,3,REP,"Dave Heineman, Governor",103,SW
Thayer,0001,Representative,3,ZZZ,Dan Hill,11,FED
Thayer,0001,Representative,3,DEM,Rebekah Davis,22,FED
Thayer,0001,Legislature,3,NON,Russell J. Karpisek,113,32
Thayer,0001,Representative,3,REP,Adrian Smith,90,FED
Thayer,0001,Auditor,3,REP,Mike Foley,95,SW
Thayer,0001,Governor,3,DEM,"Mike Meister, Governor",25,SW
Thayer,0001,State Treasurer,3,DEM,Mark Stoj,22,SW
Thayer,0001,Auditor,3,LIB,Michele Sallach-Grace,18,SW
