county,precinct,office,district,party,candidate,election_day,votes,early_votes
Douglas,01-23,U.S. House,2,L,Steven Laird,25,35,10
Douglas,01-24,U.S. House,2,L,Steven Laird,29,34,5
Douglas,01-25,U.S. House,2,L,Steven Laird,32,39,7
Douglas,02-01,U.S. House,2,L,Steven Laird,39,51,12
Douglas,02-02,U.S. House,2,L,Steven Laird,46,58,12
Douglas,02-03,U.S. House,2,L,Steven Laird,23,42,19
Douglas,02-04,U.S. House,2,L,Steven Laird,18,23,5
Douglas,02-05,U.S. House,2,L,Steven Laird,22,27,5
Douglas,02-06,U.S. House,2,L,Steven Laird,24,40,16
Douglas,02-07,U.S. House,2,L,Steven Laird,12,16,4
Douglas,02-08,U.S. House,2,L,Steven Laird,17,27,10
Douglas,02-09,U.S. House,2,L,Steven Laird,7,15,8
Douglas,02-10,U.S. House,2,L,Steven Laird,31,41,10
Douglas,02-11,U.S. House,2,L,Steven Laird,26,33,7
Douglas,02-12,U.S. House,2,L,Steven Laird,38,53,15
Douglas,02-13,U.S. House,2,L,Steven Laird,9,19,10
Douglas,02-14,U.S. House,2,L,Steven Laird,33,43,10
Douglas,02-15,U.S. House,2,L,Steven Laird,17,23,6
Douglas,02-16,U.S. House,2,L,Steven Laird,21,28,7
Douglas,02-17,U.S. House,2,L,Steven Laird,31,45,14
Douglas,02-18,U.S. House,2,L,Steven Laird,4,6,2
Douglas,02-19,U.S. House,2,L,Steven Laird,31,37,6
Douglas,02-20,U.S. House,2,L,Steven Laird,11,20,9
Douglas,02-21,U.S. House,2,L,Steven Laird,18,26,8
Douglas,02-22,U.S. House,2,L,Steven Laird,4,8,4
Douglas,02-23,U.S. House,2,L,Steven Laird,17,19,2
Douglas,03-01,U.S. House,2,L,Steven Laird,3,4,1
Douglas,03-02,U.S. House,2,L,Steven Laird,30,41,11
Douglas,03-03,U.S. House,2,L,Steven Laird,31,42,11
Douglas,03-04,U.S. House,2,L,Steven Laird,25,33,8
Douglas,03-05,U.S. House,2,L,Steven Laird,40,51,11
Douglas,03-06,U.S. House,2,L,Steven Laird,39,58,19
Douglas,03-07,U.S. House,2,L,Steven Laird,30,41,11
Douglas,03-08,U.S. House,2,L,Steven Laird,33,47,14
Douglas,03-09,U.S. House,2,L,Steven Laird,31,43,12
Douglas,03-10,U.S. House,2,L,Steven Laird,12,16,4
Douglas,03-11,U.S. House,2,L,Steven Laird,55,71,16
Douglas,03-12,U.S. House,2,L,Steven Laird,27,36,9
Douglas,03-13,U.S. House,2,L,Steven Laird,28,38,10
Douglas,03-14,U.S. House,2,L,Steven Laird,33,47,14
Douglas,03-15,U.S. House,2,L,Steven Laird,54,71,17
Douglas,03-16,U.S. House,2,L,Steven Laird,38,57,19
Douglas,03-17,U.S. House,2,L,Steven Laird,46,56,10
Douglas,03-18,U.S. House,2,L,Steven Laird,28,33,5
Douglas,03-19,U.S. House,2,L,Steven Laird,33,42,9
Douglas,03-20,U.S. House,2,L,Steven Laird,19,29,10
Douglas,03-21,U.S. House,2,L,Steven Laird,20,28,8
Douglas,04-01,U.S. House,2,L,Steven Laird,29,39,10
Douglas,04-02,U.S. House,2,L,Steven Laird,33,49,16
Douglas,04-03,U.S. House,2,L,Steven Laird,30,45,15
Douglas,04-04,U.S. House,2,L,Steven Laird,43,57,14
Douglas,04-05,U.S. House,2,L,Steven Laird,34,44,10
Douglas,04-06,U.S. House,2,L,Steven Laird,35,50,15
Douglas,04-07,U.S. House,2,L,Steven Laird,31,42,11
Douglas,04-08,U.S. House,2,L,Steven Laird,49,66,17
Douglas,04-09,U.S. House,2,L,Steven Laird,27,41,14
Douglas,04-10,U.S. House,2,L,Steven Laird,38,55,17
Douglas,04-11,U.S. House,2,L,Steven Laird,32,50,18
Douglas,04-12,U.S. House,2,L,Steven Laird,39,54,15
Douglas,04-13,U.S. House,2,L,Steven Laird,42,54,12
Douglas,04-14,U.S. House,2,L,Steven Laird,18,27,9
Douglas,04-15,U.S. House,2,L,Steven Laird,37,52,15
Douglas,04-16,U.S. House,2,L,Steven Laird,41,49,8
Douglas,04-17,U.S. House,2,L,Steven Laird,33,43,10
Douglas,04-18,U.S. House,2,L,Steven Laird,12,16,4
Douglas,05-01,U.S. House,2,L,Steven Laird,33,40,7
Douglas,05-02,U.S. House,2,L,Steven Laird,23,32,9
Douglas,05-03,U.S. House,2,L,Steven Laird,43,51,8
Douglas,05-04,U.S. House,2,L,Steven Laird,37,44,7
Douglas,05-05,U.S. House,2,L,Steven Laird,30,45,15
Douglas,05-06,U.S. House,2,L,Steven Laird,26,36,10
Douglas,05-07,U.S. House,2,L,Steven Laird,46,60,14
Douglas,05-08,U.S. House,2,L,Steven Laird,44,57,13
Douglas,05-09,U.S. House,2,L,Steven Laird,12,13,1
Douglas,05-10,U.S. House,2,L,Steven Laird,34,50,16
Douglas,05-11,U.S. House,2,L,Steven Laird,46,61,15
Douglas,05-12,U.S. House,2,L,Steven Laird,27,37,10
Douglas,05-13,U.S. House,2,L,Steven Laird,29,41,12
Douglas,05-14,U.S. House,2,L,Steven Laird,35,45,10
Douglas,05-15,U.S. House,2,L,Steven Laird,21,34,13
Douglas,05-16,U.S. House,2,L,Steven Laird,22,31,9
Douglas,05-17,U.S. House,2,L,Steven Laird,10,20,10
Douglas,05-18,U.S. House,2,L,Steven Laird,37,55,18
Douglas,05-19,U.S. House,2,L,Steven Laird,29,42,13
Douglas,05-20,U.S. House,2,L,Steven Laird,9,14,5
Douglas,05-21,U.S. House,2,L,Steven Laird,19,27,8
Douglas,05-22,U.S. House,2,L,Steven Laird,21,30,9
Douglas,05-23,U.S. House,2,L,Steven Laird,18,23,5
Douglas,05-24,U.S. House,2,L,Steven Laird,23,33,10
Douglas,05-25,U.S. House,2,L,Steven Laird,25,33,8
Douglas,05-26,U.S. House,2,L,Steven Laird,13,16,3
Douglas,05-27,U.S. House,2,L,Steven Laird,11,17,6
Douglas,05-28,U.S. House,2,L,Steven Laird,24,34,10
Douglas,05-29,U.S. House,2,L,Steven Laird,18,32,14
Douglas,05-30,U.S. House,2,L,Steven Laird,14,20,6
Douglas,05-31,U.S. House,2,L,Steven Laird,11,14,3
Douglas,05-32,U.S. House,2,L,Steven Laird,2,3,1
Douglas,05-33,U.S. House,2,L,Steven Laird,17,21,4
Douglas,06-01,U.S. House,2,L,Steven Laird,16,18,2
Douglas,06-02,U.S. House,2,L,Steven Laird,11,14,3
Douglas,06-03,U.S. House,2,L,Steven Laird,25,26,1
Douglas,06-04,U.S. House,2,L,Steven Laird,22,33,11
Douglas,06-05,U.S. House,2,L,Steven Laird,12,19,7
Douglas,06-06,U.S. House,2,L,Steven Laird,25,36,11
Douglas,06-07,U.S. House,2,L,Steven Laird,9,17,8
Douglas,06-08,U.S. House,2,L,Steven Laird,15,22,7
Douglas,06-09,U.S. House,2,L,Steven Laird,21,32,11
Douglas,06-10,U.S. House,2,L,Steven Laird,27,40,13
Douglas,06-11,U.S. House,2,L,Steven Laird,38,50,12
Douglas,06-12,U.S. House,2,L,Steven Laird,36,45,9
Douglas,06-13,U.S. House,2,L,Steven Laird,58,69,11
Douglas,06-14,U.S. House,2,L,Steven Laird,30,45,15
Douglas,06-15,U.S. House,2,L,Steven Laird,14,16,2
Douglas,06-16,U.S. House,2,L,Steven Laird,15,24,9
Douglas,06-17,U.S. House,2,L,Steven Laird,21,26,5
Douglas,06-18,U.S. House,2,L,Steven Laird,6,11,5
Douglas,06-19,U.S. House,2,L,Steven Laird,27,42,15
Douglas,06-20,U.S. House,2,L,Steven Laird,39,45,6
Douglas,06-21,U.S. House,2,L,Steven Laird,12,17,5
Douglas,06-22,U.S. House,2,L,Steven Laird,8,13,5
Douglas,06-23,U.S. House,2,L,Steven Laird,22,33,11
Douglas,06-24,U.S. House,2,L,Steven Laird,37,43,6
Douglas,06-25,U.S. House,2,L,Steven Laird,7,15,8
Douglas,06-26,U.S. House,2,L,Steven Laird,15,28,13
Douglas,06-27,U.S. House,2,L,Steven Laird,24,32,8
Douglas,06-28,U.S. House,2,L,Steven Laird,26,40,14
Douglas,06-29,U.S. House,2,L,Steven Laird,16,20,4
Douglas,06-30,U.S. House,2,L,Steven Laird,10,15,5
Douglas,07-01,U.S. House,2,L,Steven Laird,41,46,5
Douglas,07-02,U.S. House,2,L,Steven Laird,27,36,9
Douglas,07-03,U.S. House,2,L,Steven Laird,29,39,10
Douglas,07-04,U.S. House,2,L,Steven Laird,26,38,12
Douglas,07-05,U.S. House,2,L,Steven Laird,44,52,8
Douglas,07-06,U.S. House,2,L,Steven Laird,23,35,12
Douglas,07-07,U.S. House,2,L,Steven Laird,34,52,18
Douglas,07-08,U.S. House,2,L,Steven Laird,32,37,5
Douglas,07-09,U.S. House,2,L,Steven Laird,69,84,15
Douglas,07-10,U.S. House,2,L,Steven Laird,41,52,11
Douglas,07-11,U.S. House,2,L,Steven Laird,46,62,16
Douglas,07-12,U.S. House,2,L,Steven Laird,23,30,7
Douglas,07-13,U.S. House,2,L,Steven Laird,16,29,13
Douglas,07-14,U.S. House,2,L,Steven Laird,12,20,8
Douglas,07-15,U.S. House,2,L,Steven Laird,31,40,9
Douglas,07-16,U.S. House,2,L,Steven Laird,14,20,6
Douglas,07-17,U.S. House,2,L,Steven Laird,26,33,7
Douglas,07-18,U.S. House,2,L,Steven Laird,49,62,13
Douglas,07-19,U.S. House,2,L,Steven Laird,22,33,11
Douglas,07-20,U.S. House,2,L,Steven Laird,13,19,6
Douglas,07-21,U.S. House,2,L,Steven Laird,15,20,5
Douglas,07-22,U.S. House,2,L,Steven Laird,24,32,8
Douglas,07-23,U.S. House,2,L,Steven Laird,27,40,13
Douglas,07-24,U.S. House,2,L,Steven Laird,41,49,8
Douglas,07-25,U.S. House,2,L,Steven Laird,26,37,11
Douglas,07-26,U.S. House,2,L,Steven Laird,10,13,3
Douglas,07-27,U.S. House,2,L,Steven Laird,14,19,5
Douglas,07-28,U.S. House,2,L,Steven Laird,21,27,6
Douglas,07-29,U.S. House,2,L,Steven Laird,17,27,10
Douglas,07-30,U.S. House,2,L,Steven Laird,24,30,6
Douglas,07-31,U.S. House,2,L,Steven Laird,14,22,8
Douglas,07-32,U.S. House,2,L,Steven Laird,21,34,13
Douglas,07-33,U.S. House,2,L,Steven Laird,15,20,5
Douglas,07-34,U.S. House,2,L,Steven Laird,15,18,3
Douglas,08-01,U.S. House,2,L,Steven Laird,21,25,4
Douglas,08-02,U.S. House,2,L,Steven Laird,13,20,7
Douglas,08-03,U.S. House,2,L,Steven Laird,13,15,2
Douglas,08-04,U.S. House,2,L,Steven Laird,12,19,7
Douglas,08-05,U.S. House,2,L,Steven Laird,12,15,3
Douglas,08-06,U.S. House,2,L,Steven Laird,5,9,4
Douglas,08-07,U.S. House,2,L,Steven Laird,15,26,11
Douglas,08-08,U.S. House,2,L,Steven Laird,12,13,1
Douglas,08-09,U.S. House,2,L,Steven Laird,16,25,9
Douglas,08-10,U.S. House,2,L,Steven Laird,12,21,9
Douglas,08-11,U.S. House,2,L,Steven Laird,62,81,19
Douglas,08-12,U.S. House,2,L,Steven Laird,50,72,22
Douglas,08-13,U.S. House,2,L,Steven Laird,46,62,16
Douglas,08-14,U.S. House,2,L,Steven Laird,27,32,5
Douglas,08-15,U.S. House,2,L,Steven Laird,17,22,5
Douglas,08-16,U.S. House,2,L,Steven Laird,29,50,21
Douglas,08-17,U.S. House,2,L,Steven Laird,20,37,17
Douglas,08-18,U.S. House,2,L,Steven Laird,12,16,4
Douglas,08-19,U.S. House,2,L,Steven Laird,33,50,17
Douglas,08-20,U.S. House,2,L,Steven Laird,37,51,14
Douglas,08-23,U.S. House,2,L,Steven Laird,13,19,6
Douglas,08-24,U.S. House,2,L,Steven Laird,19,31,12
Douglas,08-27,U.S. House,2,L,Steven Laird,3,4,1
Douglas,08-31,U.S. House,2,L,Steven Laird,5,12,7
Douglas,08-35,U.S. House,2,L,Steven Laird,15,21,6
Douglas,08-36,U.S. House,2,L,Steven Laird,19,28,9
Douglas,08-37,U.S. House,2,L,Steven Laird,19,21,2
Douglas,08-39,U.S. House,2,L,Steven Laird,18,26,8
Douglas,08-40,U.S. House,2,L,Steven Laird,32,47,15
Douglas,08-41,U.S. House,2,L,Steven Laird,26,33,7
Douglas,08-42,U.S. House,2,L,Steven Laird,30,53,23
Douglas,08-43,U.S. House,2,L,Steven Laird,23,29,6
Douglas,08-44,U.S. House,2,L,Steven Laird,27,35,8
Douglas,08-45,U.S. House,2,L,Steven Laird,11,19,8
Douglas,08-46,U.S. House,2,L,Steven Laird,44,58,14
Douglas,08-47,U.S. House,2,L,Steven Laird,45,62,17
Douglas,08-48,U.S. House,2,L,Steven Laird,15,20,5
Douglas,08-49,U.S. House,2,L,Steven Laird,18,27,9
Douglas,08-50,U.S. House,2,L,Steven Laird,20,27,7
Douglas,08-51,U.S. House,2,L,Steven Laird,25,32,7
Douglas,08-52,U.S. House,2,L,Steven Laird,18,32,14
Douglas,08-53,U.S. House,2,L,Steven Laird,10,15,5
Douglas,08-54,U.S. House,2,L,Steven Laird,8,13,5
Douglas,08-55,U.S. House,2,L,Steven Laird,11,14,3
Douglas,01-01,U.S. House,2,,Write-ins,3,5,2
Douglas,01-02,U.S. House,2,,Write-ins,1,2,1
Douglas,01-03,U.S. House,2,,Write-ins,2,2,0
Douglas,01-04,U.S. House,2,,Write-ins,1,1,0
Douglas,01-05,U.S. House,2,,Write-ins,0,0,0
Douglas,01-06,U.S. House,2,,Write-ins,0,0,0
Douglas,01-07,U.S. House,2,,Write-ins,2,2,0
Douglas,01-08,U.S. House,2,,Write-ins,1,4,3
Douglas,01-09,U.S. House,2,,Write-ins,2,2,0
Douglas,01-10,U.S. House,2,,Write-ins,1,2,1
Douglas,01-11,U.S. House,2,,Write-ins,3,3,0
Douglas,01-12,U.S. House,2,,Write-ins,0,0,0
Douglas,01-13,U.S. House,2,,Write-ins,1,1,0
Douglas,01-14,U.S. House,2,,Write-ins,1,1,0
Douglas,01-15,U.S. House,2,,Write-ins,4,4,0
Douglas,01-16,U.S. House,2,,Write-ins,1,1,0
Douglas,01-17,U.S. House,2,,Write-ins,1,2,1
Douglas,01-18,U.S. House,2,,Write-ins,0,0,0
Douglas,01-19,U.S. House,2,,Write-ins,0,0,0
Douglas,01-20,U.S. House,2,,Write-ins,0,0,0
Douglas,01-21,U.S. House,2,,Write-ins,0,0,0
Douglas,01-22,U.S. House,2,,Write-ins,2,2,0
Douglas,01-23,U.S. House,2,,Write-ins,3,6,3
Douglas,01-24,U.S. House,2,,Write-ins,0,0,0
Douglas,01-25,U.S. House,2,,Write-ins,1,1,0
Douglas,02-01,U.S. House,2,,Write-ins,0,0,0
Douglas,02-02,U.S. House,2,,Write-ins,3,3,0
Douglas,02-03,U.S. House,2,,Write-ins,3,3,0
Douglas,02-04,U.S. House,2,,Write-ins,1,1,0
Douglas,02-05,U.S. House,2,,Write-ins,2,3,1
Douglas,02-06,U.S. House,2,,Write-ins,0,1,1
Douglas,02-07,U.S. House,2,,Write-ins,2,2,0
Douglas,02-08,U.S. House,2,,Write-ins,2,5,3
Douglas,02-09,U.S. House,2,,Write-ins,2,2,0
Douglas,02-10,U.S. House,2,,Write-ins,0,0,0
Douglas,02-11,U.S. House,2,,Write-ins,2,3,1
Douglas,02-12,U.S. House,2,,Write-ins,3,7,4
Douglas,02-13,U.S. House,2,,Write-ins,2,2,0
Douglas,02-14,U.S. House,2,,Write-ins,0,1,1
Douglas,02-15,U.S. House,2,,Write-ins,3,3,0
Douglas,02-16,U.S. House,2,,Write-ins,0,1,1
Douglas,02-17,U.S. House,2,,Write-ins,1,1,0
Douglas,02-18,U.S. House,2,,Write-ins,0,0,0
Douglas,02-19,U.S. House,2,,Write-ins,3,3,0
Douglas,02-20,U.S. House,2,,Write-ins,0,0,0
Douglas,02-21,U.S. House,2,,Write-ins,1,2,1
Douglas,02-22,U.S. House,2,,Write-ins,0,0,0
Douglas,02-23,U.S. House,2,,Write-ins,0,0,0
Douglas,03-01,U.S. House,2,,Write-ins,0,0,0
Douglas,03-02,U.S. House,2,,Write-ins,1,1,0
Douglas,03-03,U.S. House,2,,Write-ins,3,3,0
Douglas,03-04,U.S. House,2,,Write-ins,0,1,1
Douglas,03-05,U.S. House,2,,Write-ins,3,3,0
Douglas,03-06,U.S. House,2,,Write-ins,2,2,0
Douglas,03-07,U.S. House,2,,Write-ins,2,5,3
Douglas,03-08,U.S. House,2,,Write-ins,1,2,1
Douglas,03-09,U.S. House,2,,Write-ins,1,2,1
Douglas,03-10,U.S. House,2,,Write-ins,0,0,0
Douglas,03-11,U.S. House,2,,Write-ins,6,6,0
Douglas,03-12,U.S. House,2,,Write-ins,0,1,1
Douglas,03-13,U.S. House,2,,Write-ins,0,0,0
Douglas,03-14,U.S. House,2,,Write-ins,0,1,1
Douglas,03-15,U.S. House,2,,Write-ins,0,0,0
Douglas,03-16,U.S. House,2,,Write-ins,1,2,1
Douglas,03-17,U.S. House,2,,Write-ins,1,1,0
Douglas,03-18,U.S. House,2,,Write-ins,1,2,1
Douglas,03-19,U.S. House,2,,Write-ins,0,1,1
Douglas,03-20,U.S. House,2,,Write-ins,4,4,0
Douglas,03-21,U.S. House,2,,Write-ins,1,1,0
Douglas,04-01,U.S. House,2,,Write-ins,1,1,0
Douglas,04-02,U.S. House,2,,Write-ins,3,3,0
Douglas,04-03,U.S. House,2,,Write-ins,0,0,0
Douglas,04-04,U.S. House,2,,Write-ins,1,2,1
Douglas,04-05,U.S. House,2,,Write-ins,0,0,0
Douglas,04-06,U.S. House,2,,Write-ins,1,2,1
Douglas,04-07,U.S. House,2,,Write-ins,0,2,2
Douglas,04-08,U.S. House,2,,Write-ins,1,1,0
Douglas,04-09,U.S. House,2,,Write-ins,2,2,0
Douglas,04-10,U.S. House,2,,Write-ins,0,0,0
Douglas,04-11,U.S. House,2,,Write-ins,0,1,1
Douglas,04-12,U.S. House,2,,Write-ins,0,0,0
Douglas,04-13,U.S. House,2,,Write-ins,1,1,0
Douglas,04-14,U.S. House,2,,Write-ins,1,1,0
Douglas,04-15,U.S. House,2,,Write-ins,4,4,0
Douglas,04-16,U.S. House,2,,Write-ins,1,1,0
Douglas,04-17,U.S. House,2,,Write-ins,1,2,1
Douglas,04-18,U.S. House,2,,Write-ins,0,2,2
Douglas,05-01,U.S. House,2,,Write-ins,2,2,0
Douglas,05-02,U.S. House,2,,Write-ins,0,0,0
Douglas,05-03,U.S. House,2,,Write-ins,0,0,0
Douglas,05-04,U.S. House,2,,Write-ins,1,1,0
Douglas,05-05,U.S. House,2,,Write-ins,1,2,1
Douglas,05-06,U.S. House,2,,Write-ins,0,2,2
Douglas,05-07,U.S. House,2,,Write-ins,3,3,0
Douglas,05-08,U.S. House,2,,Write-ins,2,2,0
Douglas,05-09,U.S. House,2,,Write-ins,0,0,0
Douglas,05-10,U.S. House,2,,Write-ins,0,2,2
Douglas,05-11,U.S. House,2,,Write-ins,3,3,0
Douglas,05-12,U.S. House,2,,Write-ins,0,0,0
Douglas,05-13,U.S. House,2,,Write-ins,2,2,0
Douglas,05-14,U.S. House,2,,Write-ins,0,0,0
Douglas,05-15,U.S. House,2,,Write-ins,0,0,0
Douglas,05-16,U.S. House,2,,Write-ins,0,0,0
Douglas,05-17,U.S. House,2,,Write-ins,0,0,0
Douglas,05-18,U.S. House,2,,Write-ins,0,0,0
Douglas,05-19,U.S. House,2,,Write-ins,0,0,0
Douglas,05-20,U.S. House,2,,Write-ins,1,1,0
Douglas,05-21,U.S. House,2,,Write-ins,0,0,0
Douglas,05-22,U.S. House,2,,Write-ins,0,0,0
Douglas,05-23,U.S. House,2,,Write-ins,3,3,0
Douglas,05-24,U.S. House,2,,Write-ins,0,3,3
Douglas,05-25,U.S. House,2,,Write-ins,0,2,2
Douglas,05-26,U.S. House,2,,Write-ins,2,2,0
Douglas,05-27,U.S. House,2,,Write-ins,1,1,0
Douglas,05-28,U.S. House,2,,Write-ins,0,0,0
Douglas,05-29,U.S. House,2,,Write-ins,1,1,0
Douglas,05-30,U.S. House,2,,Write-ins,0,0,0
Douglas,05-31,U.S. House,2,,Write-ins,0,0,0
Douglas,05-32,U.S. House,2,,Write-ins,0,0,0
Douglas,05-33,U.S. House,2,,Write-ins,0,0,0
Douglas,06-01,U.S. House,2,,Write-ins,3,4,1
Douglas,06-02,U.S. House,2,,Write-ins,1,2,1
Douglas,06-03,U.S. House,2,,Write-ins,0,0,0
Douglas,06-04,U.S. House,2,,Write-ins,0,1,1
Douglas,06-05,U.S. House,2,,Write-ins,1,1,0
Douglas,06-06,U.S. House,2,,Write-ins,0,1,1
Douglas,06-07,U.S. House,2,,Write-ins,0,0,0
Douglas,06-08,U.S. House,2,,Write-ins,0,0,0
Douglas,06-09,U.S. House,2,,Write-ins,0,2,2
Douglas,06-10,U.S. House,2,,Write-ins,1,2,1
Douglas,06-11,U.S. House,2,,Write-ins,1,1,0
Douglas,06-12,U.S. House,2,,Write-ins,0,0,0
Douglas,06-13,U.S. House,2,,Write-ins,0,0,0
Douglas,06-14,U.S. House,2,,Write-ins,0,0,0
Douglas,06-15,U.S. House,2,,Write-ins,0,0,0
Douglas,06-16,U.S. House,2,,Write-ins,0,0,0
Douglas,06-17,U.S. House,2,,Write-ins,1,2,1
Douglas,06-18,U.S. House,2,,Write-ins,1,2,1
Douglas,06-19,U.S. House,2,,Write-ins,1,1,0
Douglas,06-20,U.S. House,2,,Write-ins,2,2,0
Douglas,06-21,U.S. House,2,,Write-ins,0,0,0
Douglas,06-22,U.S. House,2,,Write-ins,0,0,0
Douglas,06-23,U.S. House,2,,Write-ins,1,2,1
Douglas,06-24,U.S. House,2,,Write-ins,0,0,0
Douglas,06-25,U.S. House,2,,Write-ins,0,1,1
Douglas,06-26,U.S. House,2,,Write-ins,0,0,0
Douglas,06-27,U.S. House,2,,Write-ins,1,2,1
Douglas,06-28,U.S. House,2,,Write-ins,1,1,0
Douglas,06-29,U.S. House,2,,Write-ins,1,1,0
Douglas,06-30,U.S. House,2,,Write-ins,0,0,0
Douglas,07-01,U.S. House,2,,Write-ins,1,1,0
Douglas,07-02,U.S. House,2,,Write-ins,2,2,0
Douglas,07-03,U.S. House,2,,Write-ins,2,2,0
Douglas,07-04,U.S. House,2,,Write-ins,0,0,0
Douglas,07-05,U.S. House,2,,Write-ins,1,1,0
Douglas,07-06,U.S. House,2,,Write-ins,0,0,0
Douglas,07-07,U.S. House,2,,Write-ins,0,0,0
Douglas,07-08,U.S. House,2,,Write-ins,2,2,0
Douglas,07-09,U.S. House,2,,Write-ins,1,2,1
Douglas,07-10,U.S. House,2,,Write-ins,1,2,1
Douglas,07-11,U.S. House,2,,Write-ins,2,2,0
Douglas,07-12,U.S. House,2,,Write-ins,0,0,0
Douglas,07-13,U.S. House,2,,Write-ins,0,1,1
Douglas,07-14,U.S. House,2,,Write-ins,0,0,0
Douglas,07-15,U.S. House,2,,Write-ins,1,2,1
Douglas,07-16,U.S. House,2,,Write-ins,0,0,0
Douglas,07-17,U.S. House,2,,Write-ins,0,1,1
Douglas,07-18,U.S. House,2,,Write-ins,0,2,2
Douglas,07-19,U.S. House,2,,Write-ins,2,2,0
Douglas,07-20,U.S. House,2,,Write-ins,0,1,1
Douglas,07-21,U.S. House,2,,Write-ins,0,0,0
Douglas,07-22,U.S. House,2,,Write-ins,3,3,0
Douglas,07-23,U.S. House,2,,Write-ins,0,0,0
Douglas,07-24,U.S. House,2,,Write-ins,0,1,1
Douglas,07-25,U.S. House,2,,Write-ins,2,2,0
Douglas,07-26,U.S. House,2,,Write-ins,0,0,0
Douglas,07-27,U.S. House,2,,Write-ins,1,1,0
Douglas,07-28,U.S. House,2,,Write-ins,0,1,1
Douglas,07-29,U.S. House,2,,Write-ins,2,2,0
Douglas,07-30,U.S. House,2,,Write-ins,0,0,0
Douglas,07-31,U.S. House,2,,Write-ins,0,0,0
Douglas,07-32,U.S. House,2,,Write-ins,0,0,0
Douglas,07-33,U.S. House,2,,Write-ins,0,1,1
Douglas,07-34,U.S. House,2,,Write-ins,1,1,0
Douglas,08-01,U.S. House,2,,Write-ins,0,0,0
Douglas,08-02,U.S. House,2,,Write-ins,0,0,0
Douglas,08-03,U.S. House,2,,Write-ins,0,0,0
Douglas,08-04,U.S. House,2,,Write-ins,0,0,0
Douglas,08-05,U.S. House,2,,Write-ins,0,0,0
Douglas,08-06,U.S. House,2,,Write-ins,0,0,0
Douglas,08-07,U.S. House,2,,Write-ins,0,0,0
Douglas,08-08,U.S. House,2,,Write-ins,0,1,1
Douglas,08-09,U.S. House,2,,Write-ins,0,0,0
Douglas,08-10,U.S. House,2,,Write-ins,0,0,0
Douglas,08-11,U.S. House,2,,Write-ins,4,4,0
Douglas,08-12,U.S. House,2,,Write-ins,0,0,0
Douglas,08-13,U.S. House,2,,Write-ins,1,1,0
Douglas,08-14,U.S. House,2,,Write-ins,0,0,0
Douglas,08-15,U.S. House,2,,Write-ins,0,0,0
Douglas,08-16,U.S. House,2,,Write-ins,0,0,0
Douglas,08-17,U.S. House,2,,Write-ins,0,0,0
Douglas,08-18,U.S. House,2,,Write-ins,1,1,0
Douglas,08-19,U.S. House,2,,Write-ins,1,2,1
Douglas,08-20,U.S. House,2,,Write-ins,1,1,0
Douglas,08-23,U.S. House,2,,Write-ins,1,1,0
Douglas,08-24,U.S. House,2,,Write-ins,1,2,1
Douglas,08-27,U.S. House,2,,Write-ins,0,0,0
Douglas,08-31,U.S. House,2,,Write-ins,0,0,0
Douglas,08-35,U.S. House,2,,Write-ins,0,0,0
Douglas,08-36,U.S. House,2,,Write-ins,1,2,1
Douglas,08-37,U.S. House,2,,Write-ins,0,0,0
Douglas,08-39,U.S. House,2,,Write-ins,1,1,0
Douglas,08-40,U.S. House,2,,Write-ins,0,1,1
Douglas,08-41,U.S. House,2,,Write-ins,0,0,0
Douglas,08-42,U.S. House,2,,Write-ins,1,1,0
Douglas,08-43,U.S. House,2,,Write-ins,1,1,0
Douglas,08-44,U.S. House,2,,Write-ins,1,1,0
Douglas,08-45,U.S. House,2,,Write-ins,1,1,0
Douglas,08-46,U.S. House,2,,Write-ins,1,2,1
Douglas,08-47,U.S. House,2,,Write-ins,1,2,1
Douglas,08-48,U.S. House,2,,Write-ins,0,0,0
Douglas,08-49,U.S. House,2,,Write-ins,0,0,0
Douglas,08-50,U.S. House,2,,Write-ins,0,0,0
Douglas,08-51,U.S. House,2,,Write-ins,2,3,1
Douglas,08-52,U.S. House,2,,Write-ins,1,2,1
Douglas,08-53,U.S. House,2,,Write-ins,0,1,1
Douglas,08-54,U.S. House,2,,Write-ins,1,1,0
Douglas,08-55,U.S. House,2,,Write-ins,0,0,0
Douglas,01-01,U.S. House,2,,Over Votes,2,6,4
Douglas,01-02,U.S. House,2,,Over Votes,4,5,1
Douglas,01-03,U.S. House,2,,Over Votes,4,9,5
Douglas,01-04,U.S. House,2,,Over Votes,2,6,4
Douglas,01-05,U.S. House,2,,Over Votes,6,11,5
Douglas,01-06,U.S. House,2,,Over Votes,3,4,1
Douglas,01-07,U.S. House,2,,Over Votes,2,5,3
Douglas,01-08,U.S. House,2,,Over Votes,3,3,0
Douglas,01-09,U.S. House,2,,Over Votes,3,4,1
Douglas,01-10,U.S. House,2,,Over Votes,4,4,0
Douglas,01-11,U.S. House,2,,Over Votes,0,1,1
Douglas,01-12,U.S. House,2,,Over Votes,0,0,0
Douglas,01-13,U.S. House,2,,Over Votes,4,7,3
Douglas,01-14,U.S. House,2,,Over Votes,7,9,2
Douglas,01-15,U.S. House,2,,Over Votes,5,7,2
Douglas,01-16,U.S. House,2,,Over Votes,3,4,1
Douglas,01-17,U.S. House,2,,Over Votes,2,5,3
Douglas,01-18,U.S. House,2,,Over Votes,3,5,2
