"","county","precinct","district","office","party","candidate","votes"
"1754","Sarpy","Precinct 7",NA,"Retain James R. Coe","","No",290
"1755","Sarpy","Precinct 8",NA,"Retain James R. Coe","","No",284
"1756","Sarpy","Precinct 9",NA,"Retain James R. Coe","","No",290
"1757","Sarpy","Precinct 10",NA,"Retain James R. Coe","","No",221
"1758","Sarpy","Precinct 11",NA,"Retain James R. Coe","","No",403
"1759","Sarpy","Precinct 12",NA,"Retain James R. Coe","","No",390
"1760","Sarpy","Precinct 13",NA,"Retain James R. Coe","","No",378
"1761","Sarpy","Precinct 16",NA,"Retain James R. Coe","","No",415
"1762","Sarpy","Precinct 17",NA,"Retain James R. Coe","","No",402
"1763","Sarpy","Precinct 18",NA,"Retain James R. Coe","","No",322
"1764","Sarpy","Precinct 19",NA,"Retain James R. Coe","","No",452
"1765","Sarpy","Precinct 20",NA,"Retain James R. Coe","","No",400
"1766","Sarpy","Precinct 21",NA,"Retain James R. Coe","","No",463
"1767","Sarpy","Precinct 22",NA,"Retain James R. Coe","","No",344
"1768","Sarpy","Precinct 23",NA,"Retain James R. Coe","","No",424
"1769","Sarpy","Precinct 24",NA,"Retain James R. Coe","","No",241
"1770","Sarpy","Precinct 25",NA,"Retain James R. Coe","","No",236
"1771","Sarpy","Precinct 26",NA,"Retain James R. Coe","","No",291
"1772","Sarpy","Precinct 31",NA,"Retain James R. Coe","","No",562
"1773","Sarpy","Precinct 32",NA,"Retain James R. Coe","","No",291
"1774","Sarpy","Precinct 33",NA,"Retain James R. Coe","","No",321
"1775","Sarpy","Precinct 34",NA,"Retain James R. Coe","","No",353
"1776","Sarpy","Precinct 35",NA,"Retain James R. Coe","","No",329
"1777","Sarpy","Precinct 36",NA,"Retain James R. Coe","","No",337
"1778","Sarpy","Precinct 37",NA,"Retain James R. Coe","","No",452
"1779","Sarpy","Precinct 38",NA,"Retain James R. Coe","","No",321
"1780","Sarpy","Precinct 39",NA,"Retain James R. Coe","","No",358
"1781","Sarpy","Precinct 40",NA,"Retain James R. Coe","","No",371
"1782","Sarpy","Precinct 41",NA,"Retain James R. Coe","","No",400
"1783","Sarpy","Precinct 42",NA,"Retain James R. Coe","","No",371
"1784","Sarpy","Precinct 46",NA,"Retain James R. Coe","","No",285
"1785","Sarpy","Precinct 47",NA,"Retain James R. Coe","","No",226
"1786","Sarpy","Precinct 48",NA,"Retain James R. Coe","","No",446
"1787","Sarpy","Precinct 49",NA,"Retain James R. Coe","","No",382
"1788","Sarpy","Precinct 51",NA,"Retain James R. Coe","","No",540
"1789","Sarpy","Precinct 52",NA,"Retain James R. Coe","","No",501
"1790","Sarpy","Precinct 53",NA,"Retain James R. Coe","","No",437
"1791","Sarpy","Precinct 54",NA,"Retain James R. Coe","","No",447
"1792","Sarpy","Precinct 55",NA,"Retain James R. Coe","","No",525
"1793","Sarpy","Precinct 56",NA,"Retain James R. Coe","","No",368
"1794","Sarpy","Precinct 57",NA,"Retain James R. Coe","","No",326
"1795","Sarpy","Precinct 58",NA,"Retain James R. Coe","","No",232
"1796","Sarpy","Precinct 59",NA,"Retain James R. Coe","","No",304
"1797","Sarpy","Precinct 60",NA,"Retain James R. Coe","","No",277
"1798","Sarpy","Precinct 61",NA,"Retain James R. Coe","","No",624
"1799","Sarpy","Precinct 62",NA,"Retain James R. Coe","","No",314
"1800","Sarpy","",NA,"Retain Robert C. Wester","","Yes",45392
"1801","Sarpy","Precinct 1",NA,"Retain Robert C. Wester","","Yes",557
"1802","Sarpy","Precinct 2",NA,"Retain Robert C. Wester","","Yes",575
"1803","Sarpy","Precinct 3",NA,"Retain Robert C. Wester","","Yes",879
"1804","Sarpy","Precinct 4",NA,"Retain Robert C. Wester","","Yes",756
"1805","Sarpy","Precinct 5",NA,"Retain Robert C. Wester","","Yes",675
"1806","Sarpy","Precinct 6",NA,"Retain Robert C. Wester","","Yes",789
"1807","Sarpy","Precinct 7",NA,"Retain Robert C. Wester","","Yes",699
"1808","Sarpy","Precinct 8",NA,"Retain Robert C. Wester","","Yes",680
"1809","Sarpy","Precinct 9",NA,"Retain Robert C. Wester","","Yes",746
"1810","Sarpy","Precinct 10",NA,"Retain Robert C. Wester","","Yes",514
"1811","Sarpy","Precinct 11",NA,"Retain Robert C. Wester","","Yes",1024
"1812","Sarpy","Precinct 12",NA,"Retain Robert C. Wester","","Yes",833
"1813","Sarpy","Precinct 13",NA,"Retain Robert C. Wester","","Yes",954
"1814","Sarpy","Precinct 16",NA,"Retain Robert C. Wester","","Yes",822
"1815","Sarpy","Precinct 17",NA,"Retain Robert C. Wester","","Yes",796
"1816","Sarpy","Precinct 18",NA,"Retain Robert C. Wester","","Yes",640
"1817","Sarpy","Precinct 19",NA,"Retain Robert C. Wester","","Yes",1241
"1818","Sarpy","Precinct 20",NA,"Retain Robert C. Wester","","Yes",945
"1819","Sarpy","Precinct 21",NA,"Retain Robert C. Wester","","Yes",1170
"1820","Sarpy","Precinct 22",NA,"Retain Robert C. Wester","","Yes",826
"1821","Sarpy","Precinct 23",NA,"Retain Robert C. Wester","","Yes",1198
"1822","Sarpy","Precinct 24",NA,"Retain Robert C. Wester","","Yes",555
"1823","Sarpy","Precinct 25",NA,"Retain Robert C. Wester","","Yes",659
"1824","Sarpy","Precinct 26",NA,"Retain Robert C. Wester","","Yes",807
"1825","Sarpy","Precinct 31",NA,"Retain Robert C. Wester","","Yes",1400
"1826","Sarpy","Precinct 32",NA,"Retain Robert C. Wester","","Yes",689
"1827","Sarpy","Precinct 33",NA,"Retain Robert C. Wester","","Yes",817
"1828","Sarpy","Precinct 34",NA,"Retain Robert C. Wester","","Yes",985
"1829","Sarpy","Precinct 35",NA,"Retain Robert C. Wester","","Yes",805
"1830","Sarpy","Precinct 36",NA,"Retain Robert C. Wester","","Yes",893
"1831","Sarpy","Precinct 37",NA,"Retain Robert C. Wester","","Yes",1374
"1832","Sarpy","Precinct 38",NA,"Retain Robert C. Wester","","Yes",888
"1833","Sarpy","Precinct 39",NA,"Retain Robert C. Wester","","Yes",955
"1834","Sarpy","Precinct 40",NA,"Retain Robert C. Wester","","Yes",856
"1835","Sarpy","Precinct 41",NA,"Retain Robert C. Wester","","Yes",1113
"1836","Sarpy","Precinct 42",NA,"Retain Robert C. Wester","","Yes",923
"1837","Sarpy","Precinct 46",NA,"Retain Robert C. Wester","","Yes",553
"1838","Sarpy","Precinct 47",NA,"Retain Robert C. Wester","","Yes",434
"1839","Sarpy","Precinct 48",NA,"Retain Robert C. Wester","","Yes",1004
"1840","Sarpy","Precinct 49",NA,"Retain Robert C. Wester","","Yes",1076
"1841","Sarpy","Precinct 51",NA,"Retain Robert C. Wester","","Yes",1277
"1842","Sarpy","Precinct 52",NA,"Retain Robert C. Wester","","Yes",1227
"1843","Sarpy","Precinct 53",NA,"Retain Robert C. Wester","","Yes",1027
"1844","Sarpy","Precinct 54",NA,"Retain Robert C. Wester","","Yes",986
"1845","Sarpy","Precinct 55",NA,"Retain Robert C. Wester","","Yes",1181
"1846","Sarpy","Precinct 56",NA,"Retain Robert C. Wester","","Yes",752
"1847","Sarpy","Precinct 57",NA,"Retain Robert C. Wester","","Yes",696
"1848","Sarpy","Precinct 58",NA,"Retain Robert C. Wester","","Yes",619
"1849","Sarpy","Precinct 59",NA,"Retain Robert C. Wester","","Yes",655
"1850","Sarpy","Precinct 60",NA,"Retain Robert C. Wester","","Yes",610
"1851","Sarpy","Precinct 61",NA,"Retain Robert C. Wester","","Yes",1416
"1852","Sarpy","Precinct 62",NA,"Retain Robert C. Wester","","Yes",841
"1853","Sarpy","",NA,"Retain Robert C. Wester","","No",19043
"1854","Sarpy","Precinct 1",NA,"Retain Robert C. Wester","","No",287
"1855","Sarpy","Precinct 2",NA,"Retain Robert C. Wester","","No",245
"1856","Sarpy","Precinct 3",NA,"Retain Robert C. Wester","","No",364
"1857","Sarpy","Precinct 4",NA,"Retain Robert C. Wester","","No",351
"1858","Sarpy","Precinct 5",NA,"Retain Robert C. Wester","","No",237
"1859","Sarpy","Precinct 6",NA,"Retain Robert C. Wester","","No",317
"1860","Sarpy","Precinct 7",NA,"Retain Robert C. Wester","","No",317
"1861","Sarpy","Precinct 8",NA,"Retain Robert C. Wester","","No",290
"1862","Sarpy","Precinct 9",NA,"Retain Robert C. Wester","","No",284
"1863","Sarpy","Precinct 10",NA,"Retain Robert C. Wester","","No",235
"1864","Sarpy","Precinct 11",NA,"Retain Robert C. Wester","","No",431
"1865","Sarpy","Precinct 12",NA,"Retain Robert C. Wester","","No",401
"1866","Sarpy","Precinct 13",NA,"Retain Robert C. Wester","","No",382
"1867","Sarpy","Precinct 16",NA,"Retain Robert C. Wester","","No",429
"1868","Sarpy","Precinct 17",NA,"Retain Robert C. Wester","","No",415
"1869","Sarpy","Precinct 18",NA,"Retain Robert C. Wester","","No",343
"1870","Sarpy","Precinct 19",NA,"Retain Robert C. Wester","","No",479
"1871","Sarpy","Precinct 20",NA,"Retain Robert C. Wester","","No",408
"1872","Sarpy","Precinct 21",NA,"Retain Robert C. Wester","","No",473
"1873","Sarpy","Precinct 22",NA,"Retain Robert C. Wester","","No",353
"1874","Sarpy","Precinct 23",NA,"Retain Robert C. Wester","","No",428
"1875","Sarpy","Precinct 24",NA,"Retain Robert C. Wester","","No",250
"1876","Sarpy","Precinct 25",NA,"Retain Robert C. Wester","","No",237
"1877","Sarpy","Precinct 26",NA,"Retain Robert C. Wester","","No",309
"1878","Sarpy","Precinct 31",NA,"Retain Robert C. Wester","","No",543
"1879","Sarpy","Precinct 32",NA,"Retain Robert C. Wester","","No",289
"1880","Sarpy","Precinct 33",NA,"Retain Robert C. Wester","","No",326
"1881","Sarpy","Precinct 34",NA,"Retain Robert C. Wester","","No",362
"1882","Sarpy","Precinct 35",NA,"Retain Robert C. Wester","","No",317
"1883","Sarpy","Precinct 36",NA,"Retain Robert C. Wester","","No",325
"1884","Sarpy","Precinct 37",NA,"Retain Robert C. Wester","","No",483
"1885","Sarpy","Precinct 38",NA,"Retain Robert C. Wester","","No",316
"1886","Sarpy","Precinct 39",NA,"Retain Robert C. Wester","","No",374
"1887","Sarpy","Precinct 40",NA,"Retain Robert C. Wester","","No",384
"1888","Sarpy","Precinct 41",NA,"Retain Robert C. Wester","","No",390
"1889","Sarpy","Precinct 42",NA,"Retain Robert C. Wester","","No",374
"1890","Sarpy","Precinct 46",NA,"Retain Robert C. Wester","","No",297
"1891","Sarpy","Precinct 47",NA,"Retain Robert C. Wester","","No",215
"1892","Sarpy","Precinct 48",NA,"Retain Robert C. Wester","","No",446
"1893","Sarpy","Precinct 49",NA,"Retain Robert C. Wester","","No",372
"1894","Sarpy","Precinct 51",NA,"Retain Robert C. Wester","","No",520
"1895","Sarpy","Precinct 52",NA,"Retain Robert C. Wester","","No",503
"1896","Sarpy","Precinct 53",NA,"Retain Robert C. Wester","","No",448
"1897","Sarpy","Precinct 54",NA,"Retain Robert C. Wester","","No",439
"1898","Sarpy","Precinct 55",NA,"Retain Robert C. Wester","","No",516
"1899","Sarpy","Precinct 56",NA,"Retain Robert C. Wester","","No",375
"1900","Sarpy","Precinct 57",NA,"Retain Robert C. Wester","","No",349
"1901","Sarpy","Precinct 58",NA,"Retain Robert C. Wester","","No",235
"1902","Sarpy","Precinct 59",NA,"Retain Robert C. Wester","","No",303
"1903","Sarpy","Precinct 60",NA,"Retain Robert C. Wester","","No",302
"1904","Sarpy","Precinct 61",NA,"Retain Robert C. Wester","","No",646
"1905","Sarpy","Precinct 62",NA,"Retain Robert C. Wester","","No",329
"1906","Sarpy","",1,"Govs Bd Mem Metro CC","","Linda McDermitt",5173
"1907","Sarpy","Precinct 51",1,"Govs Bd Mem Metro CC","","Linda McDermitt",1712
"1908","Sarpy","Precinct 52",1,"Govs Bd Mem Metro CC","","Linda McDermitt",1614
"1909","Sarpy","Precinct 53",1,"Govs Bd Mem Metro CC","","Linda McDermitt",1383
"1910","Sarpy","Precinct 54",1,"Govs Bd Mem Metro CC","","Linda McDermitt",464
"1911","Sarpy","",1,"Govs Bd Mem Metro CC","","Write-ins",73
"1912","Sarpy","Precinct 51",1,"Govs Bd Mem Metro CC","","Write-ins",26
"1913","Sarpy","Precinct 52",1,"Govs Bd Mem Metro CC","","Write-ins",18
"1914","Sarpy","Precinct 53",1,"Govs Bd Mem Metro CC","","Write-ins",23
"1915","Sarpy","Precinct 54",1,"Govs Bd Mem Metro CC","","Write-ins",6
"1916","Sarpy","",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",34181
"1917","Sarpy","Precinct 1",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",477
"1918","Sarpy","Precinct 2",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",435
"1919","Sarpy","Precinct 3",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",748
"1920","Sarpy","Precinct 4",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",624
"1921","Sarpy","Precinct 5",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",537
"1922","Sarpy","Precinct 6",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",626
"1923","Sarpy","Precinct 7",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",580
"1924","Sarpy","Precinct 8",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",541
"1925","Sarpy","Precinct 9",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",600
"1926","Sarpy","Precinct 10",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",418
"1927","Sarpy","Precinct 11",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",934
"1928","Sarpy","Precinct 12",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",666
"1929","Sarpy","Precinct 13",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",838
"1930","Sarpy","Precinct 16",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",717
"1931","Sarpy","Precinct 17",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",772
"1932","Sarpy","Precinct 18",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",586
"1933","Sarpy","Precinct 19",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",1034
"1934","Sarpy","Precinct 20",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",748
"1935","Sarpy","Precinct 21",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",1015
"1936","Sarpy","Precinct 22",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",664
"1937","Sarpy","Precinct 23",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",953
"1938","Sarpy","Precinct 24",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",461
"1939","Sarpy","Precinct 25",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",520
"1940","Sarpy","Precinct 26",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",597
"1941","Sarpy","Precinct 31",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",1202
"1942","Sarpy","Precinct 32",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",587
"1943","Sarpy","Precinct 33",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",754
"1944","Sarpy","Precinct 34",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",784
"1945","Sarpy","Precinct 35",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",692
"1946","Sarpy","Precinct 36",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",662
"1947","Sarpy","Precinct 37",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",1139
"1948","Sarpy","Precinct 38",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",686
"1949","Sarpy","Precinct 39",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",805
"1950","Sarpy","Precinct 40",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",644
"1951","Sarpy","Precinct 41",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",947
"1952","Sarpy","Precinct 42",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",757
"1953","Sarpy","Precinct 46",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",432
"1954","Sarpy","Precinct 47",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",341
"1955","Sarpy","Precinct 48",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",825
"1956","Sarpy","Precinct 49",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",842
"1957","Sarpy","Precinct 54",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",540
"1958","Sarpy","Precinct 55",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",948
"1959","Sarpy","Precinct 56",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",666
"1960","Sarpy","Precinct 57",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",553
"1961","Sarpy","Precinct 58",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",461
"1962","Sarpy","Precinct 59",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",504
"1963","Sarpy","Precinct 60",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",509
"1964","Sarpy","Precinct 61",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",1109
"1965","Sarpy","Precinct 62",5,"Govs Bd Mem Metro CC","","Michelle Nekuda",701
"1966","Sarpy","",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",20665
"1967","Sarpy","Precinct 1",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",323
"1968","Sarpy","Precinct 2",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",346
"1969","Sarpy","Precinct 3",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",414
"1970","Sarpy","Precinct 4",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",383
"1971","Sarpy","Precinct 5",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",327
"1972","Sarpy","Precinct 6",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",434
"1973","Sarpy","Precinct 7",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",406
"1974","Sarpy","Precinct 8",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",379
"1975","Sarpy","Precinct 9",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",378
"1976","Sarpy","Precinct 10",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",278
"1977","Sarpy","Precinct 11",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",449
"1978","Sarpy","Precinct 12",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",491
"1979","Sarpy","Precinct 13",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",416
"1980","Sarpy","Precinct 16",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",485
"1981","Sarpy","Precinct 17",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",409
"1982","Sarpy","Precinct 18",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",367
"1983","Sarpy","Precinct 19",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",580
"1984","Sarpy","Precinct 20",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",519
"1985","Sarpy","Precinct 21",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",533
"1986","Sarpy","Precinct 22",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",463
"1987","Sarpy","Precinct 23",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",524
"1988","Sarpy","Precinct 24",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",292
"1989","Sarpy","Precinct 25",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",332
"1990","Sarpy","Precinct 26",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",467
"1991","Sarpy","Precinct 31",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",575
"1992","Sarpy","Precinct 32",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",343
"1993","Sarpy","Precinct 33",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",337
"1994","Sarpy","Precinct 34",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",460
"1995","Sarpy","Precinct 35",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",352
"1996","Sarpy","Precinct 36",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",403
"1997","Sarpy","Precinct 37",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",573
"1998","Sarpy","Precinct 38",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",433
"1999","Sarpy","Precinct 39",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",400
"2000","Sarpy","Precinct 40",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",485
"2001","Sarpy","Precinct 41",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",431
"2002","Sarpy","Precinct 42",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",451
"2003","Sarpy","Precinct 46",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",319
"2004","Sarpy","Precinct 47",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",256
"2005","Sarpy","Precinct 48",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",454
"2006","Sarpy","Precinct 49",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",465
"2007","Sarpy","Precinct 54",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",326
"2008","Sarpy","Precinct 55",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",619
"2009","Sarpy","Precinct 56",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",387
"2010","Sarpy","Precinct 57",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",405
"2011","Sarpy","Precinct 58",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",304
"2012","Sarpy","Precinct 59",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",381
"2013","Sarpy","Precinct 60",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",331
"2014","Sarpy","Precinct 61",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",776
"2015","Sarpy","Precinct 62",5,"Govs Bd Mem Metro CC","","Bernard F. Barrett",404
"2016","Sarpy","",5,"Govs Bd Mem Metro CC","","Write-ins",419
"2017","Sarpy","Precinct 1",5,"Govs Bd Mem Metro CC","","Write-ins",14
"2018","Sarpy","Precinct 2",5,"Govs Bd Mem Metro CC","","Write-ins",5
"2019","Sarpy","Precinct 3",5,"Govs Bd Mem Metro CC","","Write-ins",10
"2020","Sarpy","Precinct 4",5,"Govs Bd Mem Metro CC","","Write-ins",12
"2021","Sarpy","Precinct 5",5,"Govs Bd Mem Metro CC","","Write-ins",8
"2022","Sarpy","Precinct 6",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2023","Sarpy","Precinct 7",5,"Govs Bd Mem Metro CC","","Write-ins",5
"2024","Sarpy","Precinct 8",5,"Govs Bd Mem Metro CC","","Write-ins",6
"2025","Sarpy","Precinct 9",5,"Govs Bd Mem Metro CC","","Write-ins",4
"2026","Sarpy","Precinct 10",5,"Govs Bd Mem Metro CC","","Write-ins",12
"2027","Sarpy","Precinct 11",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2028","Sarpy","Precinct 12",5,"Govs Bd Mem Metro CC","","Write-ins",9
"2029","Sarpy","Precinct 13",5,"Govs Bd Mem Metro CC","","Write-ins",9
"2030","Sarpy","Precinct 16",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2031","Sarpy","Precinct 17",5,"Govs Bd Mem Metro CC","","Write-ins",12
"2032","Sarpy","Precinct 18",5,"Govs Bd Mem Metro CC","","Write-ins",6
"2033","Sarpy","Precinct 19",5,"Govs Bd Mem Metro CC","","Write-ins",12
"2034","Sarpy","Precinct 20",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2035","Sarpy","Precinct 21",5,"Govs Bd Mem Metro CC","","Write-ins",11
"2036","Sarpy","Precinct 22",5,"Govs Bd Mem Metro CC","","Write-ins",8
"2037","Sarpy","Precinct 23",5,"Govs Bd Mem Metro CC","","Write-ins",10
"2038","Sarpy","Precinct 24",5,"Govs Bd Mem Metro CC","","Write-ins",6
"2039","Sarpy","Precinct 25",5,"Govs Bd Mem Metro CC","","Write-ins",8
"2040","Sarpy","Precinct 26",5,"Govs Bd Mem Metro CC","","Write-ins",10
"2041","Sarpy","Precinct 31",5,"Govs Bd Mem Metro CC","","Write-ins",19
"2042","Sarpy","Precinct 32",5,"Govs Bd Mem Metro CC","","Write-ins",8
"2043","Sarpy","Precinct 33",5,"Govs Bd Mem Metro CC","","Write-ins",9
"2044","Sarpy","Precinct 34",5,"Govs Bd Mem Metro CC","","Write-ins",8
"2045","Sarpy","Precinct 35",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2046","Sarpy","Precinct 36",5,"Govs Bd Mem Metro CC","","Write-ins",5
"2047","Sarpy","Precinct 37",5,"Govs Bd Mem Metro CC","","Write-ins",9
"2048","Sarpy","Precinct 38",5,"Govs Bd Mem Metro CC","","Write-ins",3
"2049","Sarpy","Precinct 39",5,"Govs Bd Mem Metro CC","","Write-ins",8
"2050","Sarpy","Precinct 40",5,"Govs Bd Mem Metro CC","","Write-ins",17
"2051","Sarpy","Precinct 41",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2052","Sarpy","Precinct 42",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2053","Sarpy","Precinct 46",5,"Govs Bd Mem Metro CC","","Write-ins",6
"2054","Sarpy","Precinct 47",5,"Govs Bd Mem Metro CC","","Write-ins",1
"2055","Sarpy","Precinct 48",5,"Govs Bd Mem Metro CC","","Write-ins",4
"2056","Sarpy","Precinct 49",5,"Govs Bd Mem Metro CC","","Write-ins",11
"2057","Sarpy","Precinct 54",5,"Govs Bd Mem Metro CC","","Write-ins",7
"2058","Sarpy","Precinct 55",5,"Govs Bd Mem Metro CC","","Write-ins",16
"2059","Sarpy","Precinct 56",5,"Govs Bd Mem Metro CC","","Write-ins",15
"2060","Sarpy","Precinct 57",5,"Govs Bd Mem Metro CC","","Write-ins",11
"2061","Sarpy","Precinct 58",5,"Govs Bd Mem Metro CC","","Write-ins",6
"2062","Sarpy","Precinct 59",5,"Govs Bd Mem Metro CC","","Write-ins",6
"2063","Sarpy","Precinct 60",5,"Govs Bd Mem Metro CC","","Write-ins",3
"2064","Sarpy","Precinct 61",5,"Govs Bd Mem Metro CC","","Write-ins",11
"2065","Sarpy","Precinct 62",5,"Govs Bd Mem Metro CC","","Write-ins",10
"2066","Sarpy","",4,"Douglas/Sarpy LCCC","","Allen Hager",7164
"2067","Sarpy","Precinct 51",4,"Douglas/Sarpy LCCC","","Allen Hager",1073
"2068","Sarpy","Precinct 52",4,"Douglas/Sarpy LCCC","","Allen Hager",446
"2069","Sarpy","Precinct 53",4,"Douglas/Sarpy LCCC","","Allen Hager",1331
"2070","Sarpy","Precinct 54",4,"Douglas/Sarpy LCCC","","Allen Hager",1278
"2071","Sarpy","Precinct 55",4,"Douglas/Sarpy LCCC","","Allen Hager",1184
"2072","Sarpy","Precinct 56",4,"Douglas/Sarpy LCCC","","Allen Hager",958
"2073","Sarpy","Precinct 57",4,"Douglas/Sarpy LCCC","","Allen Hager",894
"2074","Sarpy","",4,"Douglas/Sarpy LCCC","","Write-ins",145
"2075","Sarpy","Precinct 51",4,"Douglas/Sarpy LCCC","","Write-ins",24
"2076","Sarpy","Precinct 52",4,"Douglas/Sarpy LCCC","","Write-ins",14
"2077","Sarpy","Precinct 53",4,"Douglas/Sarpy LCCC","","Write-ins",20
"2078","Sarpy","Precinct 54",4,"Douglas/Sarpy LCCC","","Write-ins",27
"2079","Sarpy","Precinct 55",4,"Douglas/Sarpy LCCC","","Write-ins",19
"2080","Sarpy","Precinct 56",4,"Douglas/Sarpy LCCC","","Write-ins",20
